gen,arch,wr,mutation
116,闘_ガブルカ_究極_V6_アルティメット,0.4351,unchanged
116,水_スターミー_究極_V6_アルティメット,0.6168,unchanged
116,炎_リザードンX_安定_V1,0.6333,Out: エンニュート / In: 鋼鉄のまえかけ (Parent: 35/50 -> Mutant: 41/50)
116,水_スターミー_安定_V1,0.3389,unchanged
116,鋼_メルルギア_究極_V6_アルティメット,0.5775,unchanged
116,草_フシギバナ_安定_V1,0.5760,unchanged
116,雷_ピカチュウ_安定_V1,0.7157,Out: サンダーex / In: ハラバリー (Parent: 37/50 -> Mutant: 39/50)
116,超_ミュウツー_究極_V6_アルティメット,0.5231,unchanged
116,超_ゲンガー_グッズ偏重_V3,0.1755,unchanged
116,炎_リザードンX_究極_V6_アルティメット,0.4015,unchanged
116,雷_ピカチュウ_グッズ偏重_V3,0.4798,unchanged
116,龍悪_ギラダク_グッズ偏重_V3,0.6681,unchanged
116,龍悪_ギラダク_究極_V6_アルティメット,0.5832,Out: アカネ / In: スピーダー (Parent: 29/50 -> Mutant: 33/50)
116,雷_ピカチュウ_究極_V6_アルティメット,0.5875,unchanged
116,龍悪_ギラダク_安定_V1,0.5246,unchanged
116,草_フシギバナ_グッズ偏重_V3,0.6932,unchanged
116,闘_ガブルカ_グッズ偏重_V3,0.3026,Out: リーフ / In: かいの化石 (Parent: 27/50 -> Mutant: 29/50)
116,闘_ガブルカ_安定_V1,0.5314,Out: スター団のしたっぱ / In: どくバリ (Parent: 35/50 -> Mutant: 38/50)
116,鋼_メルルギア_安定_V1,0.4122,unchanged
116,鋼_メルルギア_グッズ偏重_V3,0.3305,Out: キリキザン / In: オニドリル (Parent: 23/50 -> Mutant: 28/50)
116,超_ミュウツー_安定_V1,0.5580,Out: ヒカリ / In: ケーシィ (Parent: 25/50 -> Mutant: 28/50)
116,炎_リザードンX_グッズ偏重_V3,0.5800,Out: サカキ / In: ウルガモス (Parent: 40/50 -> Mutant: 43/50)
116,水_スターミー_グッズ偏重_V3,0.4441,Out: ナンジャモ / In: アカネ (Parent: 24/50 -> Mutant: 28/50)
116,草_フシギバナ_究極_V6_アルティメット,0.5732,unchanged
116,超_ミュウツー_グッズ偏重_V3,0.3183,unchanged
116,超_ゲンガー_安定_V1,0.2050,unchanged
116,超_ゲンガー_究極_V6_アルティメット,0.7148,unchanged
117,闘_ガブルカ_グッズ偏重_V3,0.3041,unchanged
117,水_スターミー_安定_V1,0.3386,unchanged
117,炎_リザードンX_グッズ偏重_V3,0.5821,unchanged
117,水_スターミー_究極_V6_アルティメット,0.6178,unchanged
117,水_スターミー_グッズ偏重_V3,0.4452,unchanged
117,鋼_メルルギア_グッズ偏重_V3,0.3306,Out: サーフゴーex / In: マツバ (Parent: 19/50 -> Mutant: 23/50)
117,超_ゲンガー_グッズ偏重_V3,0.1759,Out: キュワワー / In: ペロッパフ (Parent: 13/50 -> Mutant: 15/50)
117,龍悪_ギラダク_究極_V6_アルティメット,0.5829,unchanged
117,超_ゲンガー_究極_V6_アルティメット,0.7156,unchanged
117,草_フシギバナ_究極_V6_アルティメット,0.5748,unchanged
117,鋼_メルルギア_安定_V1,0.4129,Out: エリカ / In: メタルコアバリア (Parent: 27/50 -> Mutant: 33/50)
117,龍悪_ギラダク_安定_V1,0.5251,unchanged
117,闘_ガブルカ_究極_V6_アルティメット,0.4347,unchanged
117,超_ミュウツー_安定_V1,0.5568,Out: スピーダー / In: おおきいマラサダ (Parent: 24/50 -> Mutant: 28/50)
117,雷_ピカチュウ_究極_V6_アルティメット,0.5882,unchanged
117,鋼_メルルギア_究極_V6_アルティメット,0.5775,unchanged
117,雷_ピカチュウ_グッズ偏重_V3,0.4808,Out: ダークペンダント / In: アセロラ (Parent: 37/50 -> Mutant: 40/50)
117,雷_ピカチュウ_安定_V1,0.7146,Out: ルチア / In: ライボルト (Parent: 35/50 -> Mutant: 38/50)
117,超_ゲンガー_安定_V1,0.2048,unchanged
117,闘_ガブルカ_安定_V1,0.5310,unchanged
117,龍悪_ギラダク_グッズ偏重_V3,0.6663,Out: ドクロッグ / In: ナツメ (Parent: 29/50 -> Mutant: 38/50)
117,超_ミュウツー_究極_V6_アルティメット,0.5227,unchanged
117,炎_リザードンX_究極_V6_アルティメット,0.4008,unchanged
117,超_ミュウツー_グッズ偏重_V3,0.3168,unchanged
117,草_フシギバナ_グッズ偏重_V3,0.6932,unchanged
117,炎_リザードンX_安定_V1,0.6324,Out: エンニュート / In: ヒヒダルマ (Parent: 35/50 -> Mutant: 42/50)
117,草_フシギバナ_安定_V1,0.5739,Out: ハネッコ / In: カミツルギ (Parent: 31/50 -> Mutant: 33/50)
118,雷_ピカチュウ_究極_V6_アルティメット,0.5900,unchanged
118,超_ゲンガー_グッズ偏重_V3,0.1768,unchanged
118,草_フシギバナ_グッズ偏重_V3,0.6949,unchanged
118,闘_ガブルカ_安定_V1,0.5323,unchanged
118,炎_リザードンX_グッズ偏重_V3,0.5841,unchanged
118,超_ミュウツー_安定_V1,0.5560,unchanged
118,超_ミュウツー_グッズ偏重_V3,0.3162,unchanged
118,草_フシギバナ_安定_V1,0.5734,unchanged
118,龍悪_ギラダク_安定_V1,0.5258,unchanged
118,草_フシギバナ_究極_V6_アルティメット,0.5760,unchanged
118,鋼_メルルギア_安定_V1,0.4136,unchanged
118,龍悪_ギラダク_グッズ偏重_V3,0.6651,unchanged
118,水_スターミー_安定_V1,0.3377,Out: ギンガ団のしたっぱ / In: 幻の石板 (Parent: 11/50 -> Mutant: 15/50)
118,超_ゲンガー_究極_V6_アルティメット,0.7162,Out: セキ / In: ロケット団のしたっぱ (Parent: 45/50 -> Mutant: 47/50)
118,雷_ピカチュウ_グッズ偏重_V3,0.4819,unchanged
118,超_ミュウツー_究極_V6_アルティメット,0.5234,Out: ギンガ団のしたっぱ / In: はねの化石 (Parent: 43/50 -> Mutant: 45/50)
118,鋼_メルルギア_究極_V6_アルティメット,0.5772,unchanged
118,炎_リザードンX_安定_V1,0.6324,Out: デンジ / In: ヒードラン (Parent: 31/50 -> Mutant: 38/50)
118,水_スターミー_グッズ偏重_V3,0.4451,unchanged
118,炎_リザードンX_究極_V6_アルティメット,0.4003,unchanged
118,雷_ピカチュウ_安定_V1,0.7130,unchanged
118,鋼_メルルギア_グッズ偏重_V3,0.3298,Out: ドデカバシ / In: エアームドex (Parent: 14/50 -> Mutant: 17/50)
118,超_ゲンガー_安定_V1,0.2042,Out: ムウマージ / In: テーブルシティ (Parent: 9/50 -> Mutant: 12/50)
118,水_スターミー_究極_V6_アルティメット,0.6166,unchanged
118,闘_ガブルカ_グッズ偏重_V3,0.3039,unchanged
118,龍悪_ギラダク_究極_V6_アルティメット,0.5811,unchanged
118,闘_ガブルカ_究極_V6_アルティメット,0.4330,Out: アカギ / In: ハンドスコープ (Parent: 20/50 -> Mutant: 27/50)
119,闘_ガブルカ_グッズ偏重_V3,0.3055,Out: イワパレス / In: ガケガニ (Parent: 23/50 -> Mutant: 26/50)
119,闘_ガブルカ_安定_V1,0.5340,unchanged
119,鋼_メルルギア_グッズ偏重_V3,0.3306,Out: カキ / In: ムクホーク (Parent: 17/50 -> Mutant: 21/50)
119,龍悪_ギラダク_グッズ偏重_V3,0.6650,Out: イトマル / In: アローラベトベター (Parent: 35/50 -> Mutant: 37/50)
119,炎_リザードンX_究極_V6_アルティメット,0.4009,Out: ギャロップ / In: ガオガエンex (Parent: 22/50 -> Mutant: 26/50)
119,水_スターミー_安定_V1,0.3374,Out: フリージオ / In: スター団のしたっぱ (Parent: 14/50 -> Mutant: 19/50)
119,水_スターミー_究極_V6_アルティメット,0.6173,unchanged
119,鋼_メルルギア_安定_V1,0.4144,unchanged
119,炎_リザードンX_グッズ偏重_V3,0.5859,unchanged
119,超_ミュウツー_究極_V6_アルティメット,0.5245,unchanged
119,超_ゲンガー_グッズ偏重_V3,0.1768,unchanged
119,龍悪_ギラダク_究極_V6_アルティメット,0.5806,Out: ベトベトン / In: ハイキングコース (Parent: 23/50 -> Mutant: 30/50)
119,闘_ガブルカ_究極_V6_アルティメット,0.4326,Out: ネンドール / In: シロナ (Parent: 21/50 -> Mutant: 25/50)
119,草_フシギバナ_グッズ偏重_V3,0.6953,unchanged
119,超_ゲンガー_究極_V6_アルティメット,0.7168,unchanged
119,炎_リザードンX_安定_V1,0.6319,unchanged
119,草_フシギバナ_究極_V6_アルティメット,0.5763,unchanged
119,雷_ピカチュウ_究極_V6_アルティメット,0.5903,unchanged
119,雷_ピカチュウ_安定_V1,0.7114,unchanged
119,超_ミュウツー_グッズ偏重_V3,0.3149,Out: マーマネ / In: フレフワン (Parent: 14/50 -> Mutant: 19/50)
119,龍悪_ギラダク_安定_V1,0.5256,unchanged
119,超_ミュウツー_安定_V1,0.5541,unchanged
119,水_スターミー_グッズ偏重_V3,0.4448,unchanged
119,鋼_メルルギア_究極_V6_アルティメット,0.5763,Out: どくバリ / In: フレイムパッチ (Parent: 37/50 -> Mutant: 41/50)
119,草_フシギバナ_安定_V1,0.5718,unchanged
119,雷_ピカチュウ_グッズ偏重_V3,0.4817,Out: ピカチュウex / In: レントラー (Parent: 41/50 -> Mutant: 43/50)
119,超_ゲンガー_安定_V1,0.2032,unchanged
120,草_フシギバナ_究極_V6_アルティメット,0.5790,unchanged
120,龍悪_ギラダク_グッズ偏重_V3,0.6650,unchanged
120,龍悪_ギラダク_究極_V6_アルティメット,0.5803,Out: ガバイト / In: ふたの化石 (Parent: 27/50 -> Mutant: 30/50)
120,雷_ピカチュウ_グッズ偏重_V3,0.4836,unchanged
120,超_ゲンガー_グッズ偏重_V3,0.1774,unchanged
120,炎_リザードンX_安定_V1,0.6322,Out: ブースター / In: シトロン (Parent: 33/50 -> Mutant: 36/50)
120,草_フシギバナ_グッズ偏重_V3,0.6964,unchanged
120,雷_ピカチュウ_究極_V6_アルティメット,0.5915,unchanged
120,水_スターミー_安定_V1,0.3367,unchanged
120,水_スターミー_グッズ偏重_V3,0.4450,unchanged
120,超_ミュウツー_安定_V1,0.5530,unchanged
120,鋼_メルルギア_安定_V1,0.4147,unchanged
120,草_フシギバナ_安定_V1,0.5710,unchanged
120,雷_ピカチュウ_安定_V1,0.7104,unchanged
120,闘_ガブルカ_グッズ偏重_V3,0.3063,unchanged
120,鋼_メルルギア_グッズ偏重_V3,0.3307,unchanged
120,炎_リザードンX_究極_V6_アルティメット,0.4004,unchanged
120,超_ゲンガー_安定_V1,0.2032,unchanged
120,闘_ガブルカ_究極_V6_アルティメット,0.4317,unchanged
120,炎_リザードンX_グッズ偏重_V3,0.5869,unchanged
120,超_ゲンガー_究極_V6_アルティメット,0.7169,Out: ゲンガー / In: ポットデス (Parent: 40/50 -> Mutant: 45/50)
120,龍悪_ギラダク_安定_V1,0.5253,unchanged
120,鋼_メルルギア_究極_V6_アルティメット,0.5758,Out: ジャグラー / In: ナマケロ (Parent: 32/50 -> Mutant: 36/50)
120,水_スターミー_究極_V6_アルティメット,0.6164,Out: リーリエ / In: ヌオー (Parent: 36/50 -> Mutant: 46/50)
120,闘_ガブルカ_安定_V1,0.5334,Out: ミノマダム / In: ビーストナイト (Parent: 35/50 -> Mutant: 41/50)
120,超_ミュウツー_究極_V6_アルティメット,0.5236,unchanged
120,超_ミュウツー_グッズ偏重_V3,0.3133,unchanged
121,炎_リザードンX_グッズ偏重_V3,0.5893,unchanged
121,超_ミュウツー_グッズ偏重_V3,0.3130,unchanged
121,鋼_メルルギア_安定_V1,0.4159,Out: ムクホーク / In: イーブイ (Parent: 27/50 -> Mutant: 31/50)
121,鋼_メルルギア_グッズ偏重_V3,0.3315,unchanged
121,炎_リザードンX_究極_V6_アルティメット,0.4012,Out: アゴの化石 / In: リザードン (Parent: 27/50 -> Mutant: 38/50)
121,超_ゲンガー_安定_V1,0.2035,unchanged
121,闘_ガブルカ_安定_V1,0.5349,Out: マンムー / In: イーブイのバッグ (Parent: 32/50 -> Mutant: 37/50)
121,超_ミュウツー_究極_V6_アルティメット,0.5251,unchanged
121,雷_ピカチュウ_グッズ偏重_V3,0.4849,Out: エレザード / In: アイリス (Parent: 41/50 -> Mutant: 44/50)
121,超_ミュウツー_安定_V1,0.5524,unchanged
121,鋼_メルルギア_究極_V6_アルティメット,0.5754,unchanged
121,超_ゲンガー_グッズ偏重_V3,0.1774,unchanged
121,龍悪_ギラダク_究極_V6_アルティメット,0.5791,unchanged
121,雷_ピカチュウ_究極_V6_アルティメット,0.5921,unchanged
121,水_スターミー_グッズ偏重_V3,0.4451,unchanged
121,草_フシギバナ_グッズ偏重_V3,0.6973,unchanged
121,闘_ガブルカ_グッズ偏重_V3,0.3067,unchanged
121,草_フシギバナ_安定_V1,0.5700,Out: セレビィex / In: モルフォン (Parent: 29/50 -> Mutant: 32/50)
121,闘_ガブルカ_究極_V6_アルティメット,0.4308,unchanged
121,龍悪_ギラダク_グッズ偏重_V3,0.6635,Out: クリムガン / In: ガバイト (Parent: 32/50 -> Mutant: 39/50)
121,水_スターミー_究極_V6_アルティメット,0.6157,unchanged
121,龍悪_ギラダク_安定_V1,0.5246,unchanged
121,超_ゲンガー_究極_V6_アルティメット,0.7172,unchanged
121,水_スターミー_安定_V1,0.3353,Out: ペパー / In: ルチア (Parent: 12/50 -> Mutant: 23/50)
121,雷_ピカチュウ_安定_V1,0.7087,unchanged
121,草_フシギバナ_究極_V6_アルティメット,0.5787,Out: クサイハナ / In: アゲハント (Parent: 41/50 -> Mutant: 45/50)
121,炎_リザードンX_安定_V1,0.6306,unchanged
122,龍悪_ギラダク_究極_V6_アルティメット,0.5791,unchanged
122,鋼_メルルギア_究極_V6_アルティメット,0.5756,Out: おおきいマラサダ / In: ピジョットex (Parent: 30/50 -> Mutant: 33/50)
122,雷_ピカチュウ_究極_V6_アルティメット,0.5935,unchanged
122,超_ゲンガー_グッズ偏重_V3,0.1778,unchanged
122,水_スターミー_究極_V6_アルティメット,0.6166,unchanged
122,炎_リザードンX_安定_V1,0.6306,Out: レッドカード / In: ナンジャモ (Parent: 38/50 -> Mutant: 40/50)
122,水_スターミー_グッズ偏重_V3,0.4463,unchanged
122,水_スターミー_安定_V1,0.3347,unchanged
122,闘_ガブルカ_グッズ偏重_V3,0.3077,unchanged
122,闘_ガブルカ_究極_V6_アルティメット,0.4311,unchanged
122,超_ミュウツー_安定_V1,0.5515,unchanged
122,超_ゲンガー_安定_V1,0.2037,Out: エレキジェネレーター / In: ミュウex (Parent: 15/50 -> Mutant: 20/50)
122,草_フシギバナ_究極_V6_アルティメット,0.5799,unchanged
122,草_フシギバナ_グッズ偏重_V3,0.6982,unchanged
122,雷_ピカチュウ_グッズ偏重_V3,0.4857,unchanged
122,龍悪_ギラダク_安定_V1,0.5248,unchanged
122,闘_ガブルカ_安定_V1,0.5352,unchanged
122,炎_リザードンX_グッズ偏重_V3,0.5903,unchanged
122,鋼_メルルギア_安定_V1,0.4156,unchanged
122,超_ゲンガー_究極_V6_アルティメット,0.7173,unchanged
122,龍悪_ギラダク_グッズ偏重_V3,0.6621,unchanged
122,草_フシギバナ_安定_V1,0.5685,unchanged
122,雷_ピカチュウ_安定_V1,0.7069,unchanged
122,超_ミュウツー_究極_V6_アルティメット,0.5249,unchanged
122,鋼_メルルギア_グッズ偏重_V3,0.3310,Out: アローラディグダ / In: ニャース (Parent: 20/50 -> Mutant: 29/50)
122,超_ミュウツー_グッズ偏重_V3,0.3115,Out: トレーニングエリア / In: ミュウツーex (Parent: 14/50 -> Mutant: 29/50)
122,炎_リザードンX_究極_V6_アルティメット,0.4001,Out: ファイヤーex / In: ファイヤーex (Parent: 19/50 -> Mutant: 24/50)
123,草_フシギバナ_究極_V6_アルティメット,0.5821,Out: フシギバナex / In: ハウ (Parent: 42/50 -> Mutant: 45/50)
123,炎_リザードンX_安定_V1,0.6312,unchanged
123,鋼_メルルギア_グッズ偏重_V3,0.3316,Out: ドリュウズ / In: ナットレイ (Parent: 22/50 -> Mutant: 28/50)
123,龍悪_ギラダク_究極_V6_アルティメット,0.5789,unchanged
123,雷_ピカチュウ_グッズ偏重_V3,0.4874,Out: シトロン / In: サンダース (Parent: 43/50 -> Mutant: 46/50)
123,鋼_メルルギア_安定_V1,0.4158,Out: ルギアex / In: ペラップ (Parent: 18/50 -> Mutant: 22/50)
123,鋼_メルルギア_究極_V6_アルティメット,0.5757,unchanged
123,水_スターミー_グッズ偏重_V3,0.4467,unchanged
123,水_スターミー_安定_V1,0.3339,unchanged
123,炎_リザードンX_グッズ偏重_V3,0.5920,unchanged
123,超_ゲンガー_究極_V6_アルティメット,0.7184,unchanged
123,超_ゲンガー_安定_V1,0.2051,unchanged
123,闘_ガブルカ_安定_V1,0.5358,unchanged
123,雷_ピカチュウ_究極_V6_アルティメット,0.5941,unchanged
123,龍悪_ギラダク_グッズ偏重_V3,0.6606,unchanged
123,超_ミュウツー_安定_V1,0.5505,Out: ラルトス / In: フーディン (Parent: 19/50 -> Mutant: 24/50)
123,闘_ガブルカ_グッズ偏重_V3,0.3081,unchanged
123,炎_リザードンX_究極_V6_アルティメット,0.3994,Out: おおきいマラサダ / In: 旅の行商人 (Parent: 25/50 -> Mutant: 27/50)
123,超_ミュウツー_究極_V6_アルティメット,0.5249,unchanged
123,龍悪_ギラダク_安定_V1,0.5243,unchanged
123,闘_ガブルカ_究極_V6_アルティメット,0.4301,unchanged
123,草_フシギバナ_安定_V1,0.5664,Out: ネマシュ / In: グリーン (Parent: 24/50 -> Mutant: 33/50)
123,超_ミュウツー_グッズ偏重_V3,0.3107,unchanged
123,水_スターミー_究極_V6_アルティメット,0.6157,unchanged
123,超_ゲンガー_グッズ偏重_V3,0.1775,Out: グリーン / In: ラッキーミトン (Parent: 14/50 -> Mutant: 19/50)
123,雷_ピカチュウ_安定_V1,0.7051,unchanged
123,草_フシギバナ_グッズ偏重_V3,0.6982,unchanged
124,闘_ガブルカ_究極_V6_アルティメット,0.4310,Out: シロナ / In: メリッサ (Parent: 21/50 -> Mutant: 28/50)
124,炎_リザードンX_安定_V1,0.6316,unchanged
124,水_スターミー_グッズ偏重_V3,0.4476,unchanged
124,雷_ピカチュウ_究極_V6_アルティメット,0.5956,unchanged
124,鋼_メルルギア_安定_V1,0.4158,unchanged
124,雷_ピカチュウ_グッズ偏重_V3,0.4888,unchanged
124,超_ゲンガー_安定_V1,0.2066,Out: ゴルーグ / In: ヒラヒナ (Parent: 27/50 -> Mutant: 30/50)
124,草_フシギバナ_安定_V1,0.5657,unchanged
124,鋼_メルルギア_グッズ偏重_V3,0.3319,Out: マチス / In: ドードリオ (Parent: 19/50 -> Mutant: 23/50)
124,草_フシギバナ_究極_V6_アルティメット,0.5833,unchanged
124,炎_リザードンX_グッズ偏重_V3,0.5934,unchanged
124,水_スターミー_安定_V1,0.3331,unchanged
124,超_ゲンガー_グッズ偏重_V3,0.1772,Out: モノマネむすめ / In: アカネ (Parent: 15/50 -> Mutant: 19/50)
124,龍悪_ギラダク_究極_V6_アルティメット,0.5781,unchanged
124,龍悪_ギラダク_安定_V1,0.5243,unchanged
124,雷_ピカチュウ_安定_V1,0.7041,Out: ネモ / In: スピーダー (Parent: 32/50 -> Mutant: 37/50)
124,炎_リザードンX_究極_V6_アルティメット,0.3985,unchanged
124,超_ゲンガー_究極_V6_アルティメット,0.7189,Out: ミュウex / In: ラムのみ (Parent: 42/50 -> Mutant: 45/50)
124,草_フシギバナ_グッズ偏重_V3,0.6986,Out: ナンジャモ / In: ハンサム (Parent: 43/50 -> Mutant: 45/50)
124,闘_ガブルカ_安定_V1,0.5359,unchanged
124,龍悪_ギラダク_グッズ偏重_V3,0.6590,Out: ギラティナex / In: カイリューex (Parent: 30/50 -> Mutant: 32/50)
124,水_スターミー_究極_V6_アルティメット,0.6150,Out: カルネ / In: セキ (Parent: 37/50 -> Mutant: 40/50)
124,超_ミュウツー_究極_V6_アルティメット,0.5245,unchanged
124,超_ミュウツー_グッズ偏重_V3,0.3099,unchanged
124,闘_ガブルカ_グッズ偏重_V3,0.3083,Out: グラジオ / In: ドロバンコ (Parent: 21/50 -> Mutant: 23/50)
124,超_ミュウツー_安定_V1,0.5485,unchanged
124,鋼_メルルギア_究極_V6_アルティメット,0.5744,unchanged
125,水_スターミー_究極_V6_アルティメット,0.6162,unchanged
125,超_ゲンガー_安定_V1,0.2086,Out: ピッピ / In: アセロラ (Parent: 24/50 -> Mutant: 27/50)
125,雷_ピカチュウ_究極_V6_アルティメット,0.5972,unchanged
125,雷_ピカチュウ_安定_V1,0.7037,unchanged
125,超_ゲンガー_グッズ偏重_V3,0.1780,unchanged
125,闘_ガブルカ_グッズ偏重_V3,0.3095,unchanged
125,草_フシギバナ_安定_V1,0.5656,Out: ハラ / In: たべのこし (Parent: 26/50 -> Mutant: 29/50)
125,炎_リザードンX_究極_V6_アルティメット,0.3988,unchanged
125,鋼_メルルギア_グッズ偏重_V3,0.3323,Out: ニャース / In: ドードリオ (Parent: 20/50 -> Mutant: 26/50)
125,草_フシギバナ_グッズ偏重_V3,0.6996,unchanged
125,龍悪_ギラダク_グッズ偏重_V3,0.6579,Out: ダークライex / In: イリマ (Parent: 29/50 -> Mutant: 34/50)
125,超_ミュウツー_グッズ偏重_V3,0.3100,unchanged
125,超_ゲンガー_究極_V6_アルティメット,0.7190,Out: ロケット団のしたっぱ / In: アセロラ (Parent: 40/50 -> Mutant: 47/50)
125,鋼_メルルギア_安定_V1,0.4154,Out: ルリリ / In: メルタン (Parent: 19/50 -> Mutant: 26/50)
125,炎_リザードンX_グッズ偏重_V3,0.5945,unchanged
125,水_スターミー_グッズ偏重_V3,0.4479,Out: シャワーズ / In: ウェーニバル (Parent: 32/50 -> Mutant: 35/50)
125,炎_リザードンX_安定_V1,0.6307,unchanged
125,鋼_メルルギア_究極_V6_アルティメット,0.5738,unchanged
125,雷_ピカチュウ_グッズ偏重_V3,0.4893,unchanged
125,水_スターミー_安定_V1,0.3321,unchanged
125,闘_ガブルカ_究極_V6_アルティメット,0.4301,unchanged
125,超_ミュウツー_安定_V1,0.5472,unchanged
125,龍悪_ギラダク_安定_V1,0.5236,unchanged
125,超_ミュウツー_究極_V6_アルティメット,0.5245,unchanged
125,龍悪_ギラダク_究極_V6_アルティメット,0.5762,unchanged
125,闘_ガブルカ_安定_V1,0.5355,unchanged
125,草_フシギバナ_究極_V6_アルティメット,0.5828,unchanged
126,超_ゲンガー_究極_V6_アルティメット,0.7201,unchanged
126,龍悪_ギラダク_究極_V6_アルティメット,0.5766,Out: ふたの化石 / In: ネモ (Parent: 32/50 -> Mutant: 35/50)
126,闘_ガブルカ_グッズ偏重_V3,0.3107,Out: ガケガニ / In: ゴツゴツメット (Parent: 20/50 -> Mutant: 23/50)
126,鋼_メルルギア_究極_V6_アルティメット,0.5743,Out: ナマケロ / In: ミミロップ (Parent: 36/50 -> Mutant: 38/50)
126,鋼_メルルギア_安定_V1,0.4158,unchanged
126,闘_ガブルカ_安定_V1,0.5366,unchanged
126,超_ミュウツー_グッズ偏重_V3,0.3102,Out: リーフマント / In: ハラ (Parent: 21/50 -> Mutant: 23/50)
126,龍悪_ギラダク_安定_V1,0.5244,Out: ブラッキー / In: エレメンタルつけかえ (Parent: 28/50 -> Mutant: 30/50)
126,水_スターミー_究極_V6_アルティメット,0.6167,unchanged
126,炎_リザードンX_グッズ偏重_V3,0.5957,unchanged
126,龍悪_ギラダク_グッズ偏重_V3,0.6560,unchanged
126,水_スターミー_安定_V1,0.3314,unchanged
126,闘_ガブルカ_究極_V6_アルティメット,0.4301,Out: グライガー / In: キテルグマ (Parent: 23/50 -> Mutant: 31/50)
126,雷_ピカチュウ_安定_V1,0.7029,unchanged
126,雷_ピカチュウ_グッズ偏重_V3,0.4901,unchanged
126,超_ミュウツー_究極_V6_アルティメット,0.5247,unchanged
126,超_ゲンガー_グッズ偏重_V3,0.1776,unchanged
126,鋼_メルルギア_グッズ偏重_V3,0.3321,unchanged
126,草_フシギバナ_究極_V6_アルティメット,0.5831,Out: メガヤンマ / In: スピアー (Parent: 40/50 -> Mutant: 44/50)
126,炎_リザードンX_究極_V6_アルティメット,0.3981,unchanged
126,草_フシギバナ_安定_V1,0.5647,unchanged
126,炎_リザードンX_安定_V1,0.6299,Out: メモリーライト / In: まもりのポンチョ (Parent: 30/50 -> Mutant: 34/50)
126,超_ミュウツー_安定_V1,0.5457,unchanged
126,超_ゲンガー_安定_V1,0.2089,unchanged
126,草_フシギバナ_グッズ偏重_V3,0.6998,unchanged
126,水_スターミー_グッズ偏重_V3,0.4472,unchanged
126,雷_ピカチュウ_究極_V6_アルティメット,0.5968,unchanged
127,水_スターミー_グッズ偏重_V3,0.4483,unchanged
127,龍悪_ギラダク_グッズ偏重_V3,0.6551,unchanged
127,草_フシギバナ_安定_V1,0.5645,Out: ワタッコ / In: ネモ (Parent: 25/50 -> Mutant: 38/50)
127,闘_ガブルカ_グッズ偏重_V3,0.3117,unchanged
127,雷_ピカチュウ_グッズ偏重_V3,0.4916,Out: サンダース / In: レアコイル (Parent: 33/50 -> Mutant: 39/50)
127,炎_リザードンX_究極_V6_アルティメット,0.3985,Out: マグマッグ / In: こうらの化石 (Parent: 17/50 -> Mutant: 29/50)
127,超_ゲンガー_グッズ偏重_V3,0.1778,unchanged
127,鋼_メルルギア_究極_V6_アルティメット,0.5750,Out: ミルタンク / In: マッスグマ (Parent: 39/50 -> Mutant: 42/50)
127,闘_ガブルカ_究極_V6_アルティメット,0.4314,unchanged
127,超_ミュウツー_究極_V6_アルティメット,0.5259,unchanged
127,水_スターミー_安定_V1,0.3305,unchanged
127,炎_リザードンX_グッズ偏重_V3,0.5975,unchanged
127,龍悪_ギラダク_究極_V6_アルティメット,0.5757,unchanged
127,炎_リザードンX_安定_V1,0.6296,unchanged
127,草_フシギバナ_グッズ偏重_V3,0.7005,unchanged
127,超_ゲンガー_究極_V6_アルティメット,0.7200,Out: アセロラ / In: ランプラー (Parent: 45/50 -> Mutant: 47/50)
127,水_スターミー_究極_V6_アルティメット,0.6165,Out: テーブルシティ / In: アカネ (Parent: 39/50 -> Mutant: 43/50)
127,闘_ガブルカ_安定_V1,0.5371,unchanged
127,雷_ピカチュウ_究極_V6_アルティメット,0.5966,unchanged
127,鋼_メルルギア_グッズ偏重_V3,0.3317,unchanged
127,雷_ピカチュウ_安定_V1,0.7016,unchanged
127,超_ミュウツー_安定_V1,0.5443,Out: ゴチルゼル / In: ルナアーラex (Parent: 30/50 -> Mutant: 35/50)
127,超_ゲンガー_安定_V1,0.2095,unchanged
127,草_フシギバナ_究極_V6_アルティメット,0.5819,unchanged
127,龍悪_ギラダク_安定_V1,0.5237,Out: アブソル / In: イーブイのバッグ (Parent: 29/50 -> Mutant: 37/50)
127,鋼_メルルギア_安定_V1,0.4144,unchanged
127,超_ミュウツー_グッズ偏重_V3,0.3090,Out: ラルトス / In: ユンゲラー (Parent: 20/50 -> Mutant: 22/50)
128,水_スターミー_グッズ偏重_V3,0.4492,unchanged
128,超_ゲンガー_グッズ偏重_V3,0.1782,unchanged
128,龍悪_ギラダク_グッズ偏重_V3,0.6542,Out: ハクリュー / In: ドガース (Parent: 17/50 -> Mutant: 25/50)
128,炎_リザードンX_安定_V1,0.6301,unchanged
128,水_スターミー_安定_V1,0.3299,unchanged
128,闘_ガブルカ_究極_V6_アルティメット,0.4329,Out: ギンガ団のしたっぱ / In: コジョンド (Parent: 34/50 -> Mutant: 38/50)
128,鋼_メルルギア_安定_V1,0.4143,unchanged
128,草_フシギバナ_グッズ偏重_V3,0.7016,unchanged
128,闘_ガブルカ_グッズ偏重_V3,0.3126,Out: アカネ / In: ゴマゾウ (Parent: 23/50 -> Mutant: 28/50)
128,鋼_メルルギア_究極_V6_アルティメット,0.5756,unchanged
