gen,arch,wr,champ_change
162,ミュウツーex＋サーナイト,0.8714,yes
162,フリーザーex＋カスミ,0.5667,no
162,ガラガラ＋化石,0.8000,yes
162,フシギバナex＋どく,0.4571,yes
162,サザンドラ＋メガアブソル,0.6429,yes
162,メガリザードンex,0.6571,yes
162,ハガネールex＋鋼壁,0.2000,yes
163,メガライボルトex,0.5857,yes
163,ミュウツーex＋サーナイト,0.8143,yes
163,フリーザーex＋カスミ,0.5714,yes
163,ガラガラ＋化石,0.7714,yes
163,フシギバナex＋どく,0.4143,yes
163,サザンドラ＋メガアブソル,0.6286,yes
163,メガリザードンex,0.6429,yes
163,ハガネールex＋鋼壁,0.2714,yes
164,メガライボルトex,0.6714,yes
164,ミュウツーex＋サーナイト,0.8048,no
164,フリーザーex＋カスミ,0.5714,yes
164,ガラガラ＋化石,0.7571,yes
164,フシギバナex＋どく,0.4286,yes
164,サザンドラ＋メガアブソル,0.6143,yes
164,メガリザードンex,0.6714,yes
164,ハガネールex＋鋼壁,0.1857,yes
165,メガライボルトex,0.6000,yes
165,ミュウツーex＋サーナイト,0.8143,yes
165,フリーザーex＋カスミ,0.4762,no
165,ガラガラ＋化石,0.8000,yes
165,フシギバナex＋どく,0.3810,no
165,サザンドラ＋メガアブソル,0.7571,yes
165,メガリザードンex,0.6286,yes
165,ハガネールex＋鋼壁,0.1714,yes
166,メガライボルトex,0.6143,no
166,ミュウツーex＋サーナイト,0.7619,no
166,フリーザーex＋カスミ,0.5000,yes
166,ガラガラ＋化石,0.8143,yes
166,フシギバナex＋どく,0.3952,no
166,サザンドラ＋メガアブソル,0.6857,yes
166,メガリザードンex,0.5286,yes
166,ハガネールex＋鋼壁,0.1429,yes
167,メガライボルトex,0.6143,no
167,ミュウツーex＋サーナイト,0.8714,yes
167,フリーザーex＋カスミ,0.5571,yes
167,ガラガラ＋化石,0.6952,no
167,フシギバナex＋どく,0.4048,no
167,サザンドラ＋メガアブソル,0.6143,yes
167,メガリザードンex,0.5286,yes
167,ハガネールex＋鋼壁,0.2000,yes
168,メガライボルトex,0.6571,yes
168,ミュウツーex＋サーナイト,0.7810,no
168,フリーザーex＋カスミ,0.4571,no
168,ガラガラ＋化石,0.7000,yes
168,フシギバナex＋どく,0.4714,yes
168,サザンドラ＋メガアブソル,0.6000,yes
168,メガリザードンex,0.6143,yes
168,ハガネールex＋鋼壁,0.2714,yes
169,メガライボルトex,0.5571,yes
169,ミュウツーex＋サーナイト,0.8286,yes
169,フリーザーex＋カスミ,0.4905,no
169,ガラガラ＋化石,0.7143,yes
169,フシギバナex＋どく,0.5000,yes
169,サザンドラ＋メガアブソル,0.6143,yes
169,メガリザードンex,0.4857,yes
169,ハガネールex＋鋼壁,0.3714,yes
170,メガライボルトex,0.6000,yes
170,ミュウツーex＋サーナイト,0.8000,yes
170,フリーザーex＋カスミ,0.5143,yes
170,ガラガラ＋化石,0.7143,yes
170,フシギバナex＋どく,0.4429,yes
170,サザンドラ＋メガアブソル,0.5714,yes
170,メガリザードンex,0.6714,yes
170,ハガネールex＋鋼壁,0.4286,yes
171,メガライボルトex,0.6429,yes
171,ミュウツーex＋サーナイト,0.7429,no
171,フリーザーex＋カスミ,0.4333,no
171,ガラガラ＋化石,0.7429,yes
171,フシギバナex＋どく,0.3286,yes
171,サザンドラ＋メガアブソル,0.7429,yes
171,メガリザードンex,0.7000,yes
171,ハガネールex＋鋼壁,0.4571,yes
172,メガライボルトex,0.5000,no
172,ミュウツーex＋サーナイト,0.8000,no
172,フリーザーex＋カスミ,0.5571,yes
172,ガラガラ＋化石,0.7714,yes
172,フシギバナex＋どく,0.4286,yes
172,サザンドラ＋メガアブソル,0.7000,yes
172,メガリザードンex,0.6286,yes
172,ハガネールex＋鋼壁,0.4143,yes
173,メガライボルトex,0.6143,yes
173,ミュウツーex＋サーナイト,0.8143,yes
173,フリーザーex＋カスミ,0.7286,yes
173,ガラガラ＋化石,0.7000,yes
173,フシギバナex＋どく,0.2714,yes
173,サザンドラ＋メガアブソル,0.6190,no
173,メガリザードンex,0.5714,yes
173,ハガネールex＋鋼壁,0.3857,yes
174,メガライボルトex,0.5286,yes
174,ミュウツーex＋サーナイト,0.8333,no
174,フリーザーex＋カスミ,0.6857,yes
174,ガラガラ＋化石,0.7714,yes
174,フシギバナex＋どく,0.3143,yes
174,サザンドラ＋メガアブソル,0.5857,yes
174,メガリザードンex,0.4238,no
174,ハガネールex＋鋼壁,0.3714,yes
175,メガライボルトex,0.5143,yes
175,ミュウツーex＋サーナイト,0.8143,yes
175,フリーザーex＋カスミ,0.7286,yes
175,ガラガラ＋化石,0.6857,yes
175,フシギバナex＋どく,0.3714,yes
175,サザンドラ＋メガアブソル,0.6000,yes
175,メガリザードンex,0.6714,yes
175,ハガネールex＋鋼壁,0.5429,yes
176,メガライボルトex,0.4571,no
176,ミュウツーex＋サーナイト,0.8143,yes
176,フリーザーex＋カスミ,0.7429,yes
176,ガラガラ＋化石,0.6857,no
176,フシギバナex＋どく,0.2571,yes
176,サザンドラ＋メガアブソル,0.5143,yes
176,メガリザードンex,0.6143,yes
176,ハガネールex＋鋼壁,0.4143,yes
177,メガライボルトex,0.4429,no
177,ミュウツーex＋サーナイト,0.8000,yes
177,フリーザーex＋カスミ,0.7286,yes
177,ガラガラ＋化石,0.7429,yes
177,フシギバナex＋どく,0.2857,yes
177,サザンドラ＋メガアブソル,0.6857,yes
177,メガリザードンex,0.6429,yes
177,ハガネールex＋鋼壁,0.5857,yes
178,メガライボルトex,0.4381,no
178,ミュウツーex＋サーナイト,0.8286,yes
178,フリーザーex＋カスミ,0.6571,yes
178,ガラガラ＋化石,0.7571,yes
178,フシギバナex＋どく,0.2857,yes
178,サザンドラ＋メガアブソル,0.5238,no
178,メガリザードンex,0.5714,yes
178,ハガネールex＋鋼壁,0.4286,yes
179,メガライボルトex,0.4571,no
179,ミュウツーex＋サーナイト,0.8429,yes
179,フリーザーex＋カスミ,0.7000,yes
179,ガラガラ＋化石,0.7143,yes
179,フシギバナex＋どく,0.2714,yes
179,サザンドラ＋メガアブソル,0.5286,yes
179,メガリザードンex,0.6714,yes
179,ハガネールex＋鋼壁,0.5000,yes
180,メガライボルトex,0.4714,yes
180,ミュウツーex＋サーナイト,0.8714,yes
180,フリーザーex＋カスミ,0.5952,no
180,ガラガラ＋化石,0.8286,yes
180,フシギバナex＋どく,0.2857,yes
180,サザンドラ＋メガアブソル,0.6429,yes
180,メガリザードンex,0.6143,yes
180,ハガネールex＋鋼壁,0.6286,yes
181,メガライボルトex,0.4667,no
181,ミュウツーex＋サーナイト,0.8143,no
181,フリーザーex＋カスミ,0.6714,yes
181,ガラガラ＋化石,0.7714,yes
181,フシギバナex＋どく,0.2429,yes
181,サザンドラ＋メガアブソル,0.5429,yes
181,メガリザードンex,0.7286,yes
181,ハガネールex＋鋼壁,0.5143,yes
182,メガライボルトex,0.4905,no
182,ミュウツーex＋サーナイト,0.8381,no
182,フリーザーex＋カスミ,0.5571,yes
182,ガラガラ＋化石,0.6714,yes
182,フシギバナex＋どく,0.3429,yes
182,サザンドラ＋メガアブソル,0.5714,yes
182,メガリザードンex,0.7571,yes
182,ハガネールex＋鋼壁,0.4286,yes
183,メガライボルトex,0.5429,yes
183,ミュウツーex＋サーナイト,0.8571,yes
183,フリーザーex＋カスミ,0.4714,yes
183,ガラガラ＋化石,0.6000,no
183,フシギバナex＋どく,0.3286,yes
183,サザンドラ＋メガアブソル,0.5286,yes
183,メガリザードンex,0.7429,yes
183,ハガネールex＋鋼壁,0.4143,yes
184,メガライボルトex,0.4619,no
184,ミュウツーex＋サーナイト,0.8714,yes
184,フリーザーex＋カスミ,0.4905,no
184,ガラガラ＋化石,0.6095,no
184,フシギバナex＋どく,0.3571,yes
184,サザンドラ＋メガアブソル,0.6000,yes
184,メガリザードンex,0.6429,yes
184,ハガネールex＋鋼壁,0.3429,yes
185,メガライボルトex,0.6143,yes
185,ミュウツーex＋サーナイト,0.9000,yes
185,フリーザーex＋カスミ,0.5857,yes
185,ガラガラ＋化石,0.6429,no
185,フシギバナex＋どく,0.3143,no
185,サザンドラ＋メガアブソル,0.4143,yes
185,メガリザードンex,0.6429,yes
185,ハガネールex＋鋼壁,0.3381,no
186,メガライボルトex,0.4952,no
186,ミュウツーex＋サーナイト,0.9190,no
186,フリーザーex＋カスミ,0.6143,yes
186,ガラガラ＋化石,0.6286,yes
186,フシギバナex＋どく,0.2857,yes
186,サザンドラ＋メガアブソル,0.4714,yes
186,メガリザードンex,0.7429,yes
186,ハガネールex＋鋼壁,0.5286,yes
187,メガライボルトex,0.4905,no
187,ミュウツーex＋サーナイト,0.8905,no
187,フリーザーex＋カスミ,0.7429,yes
187,ガラガラ＋化石,0.7000,yes
187,フシギバナex＋どく,0.4429,yes
187,サザンドラ＋メガアブソル,0.4143,yes
187,メガリザードンex,0.6429,yes
187,ハガネールex＋鋼壁,0.4286,yes
188,メガライボルトex,0.5286,yes
188,ミュウツーex＋サーナイト,0.9286,yes
188,フリーザーex＋カスミ,0.6000,yes
188,ガラガラ＋化石,0.6286,no
188,フシギバナex＋どく,0.3048,no
188,サザンドラ＋メガアブソル,0.4714,yes
188,メガリザードンex,0.6429,yes
188,ハガネールex＋鋼壁,0.2905,no
189,メガライボルトex,0.4143,yes
189,ミュウツーex＋サーナイト,0.9143,yes
189,フリーザーex＋カスミ,0.7000,yes
189,ガラガラ＋化石,0.6857,yes
189,フシギバナex＋どく,0.3857,yes
189,サザンドラ＋メガアブソル,0.5000,yes
189,メガリザードンex,0.7286,yes
189,ハガネールex＋鋼壁,0.3571,yes
190,メガライボルトex,0.5143,yes
190,ミュウツーex＋サーナイト,0.8429,yes
190,フリーザーex＋カスミ,0.7000,yes
190,ガラガラ＋化石,0.7143,yes
190,フシギバナex＋どく,0.4143,yes
190,サザンドラ＋メガアブソル,0.4714,yes
190,メガリザードンex,0.7571,yes
190,ハガネールex＋鋼壁,0.5429,yes
191,メガライボルトex,0.5571,yes
191,ミュウツーex＋サーナイト,0.8714,yes
191,フリーザーex＋カスミ,0.5571,yes
191,ガラガラ＋化石,0.5857,yes
191,フシギバナex＋どく,0.4000,yes
191,サザンドラ＋メガアブソル,0.5429,yes
191,メガリザードンex,0.6429,yes
191,ハガネールex＋鋼壁,0.5143,yes
192,メガライボルトex,0.4905,no
192,ミュウツーex＋サーナイト,0.8429,yes
192,フリーザーex＋カスミ,0.6286,yes
192,ガラガラ＋化石,0.6429,yes
192,フシギバナex＋どく,0.3571,yes
192,サザンドラ＋メガアブソル,0.5429,yes
192,メガリザードンex,0.7000,yes
192,ハガネールex＋鋼壁,0.4571,yes
193,メガライボルトex,0.5476,no
193,ミュウツーex＋サーナイト,0.8190,no
193,フリーザーex＋カスミ,0.6286,yes
193,ガラガラ＋化石,0.6286,yes
193,フシギバナex＋どく,0.4429,yes
193,サザンドラ＋メガアブソル,0.6000,yes
193,メガリザードンex,0.7429,yes
193,ハガネールex＋鋼壁,0.3190,no
194,メガライボルトex,0.6143,yes
194,ミュウツーex＋サーナイト,0.8286,yes
194,フリーザーex＋カスミ,0.6000,yes
194,ガラガラ＋化石,0.5429,no
194,フシギバナex＋どく,0.4571,yes
194,サザンドラ＋メガアブソル,0.6143,yes
194,メガリザードンex,0.6857,yes
194,ハガネールex＋鋼壁,0.4429,yes
195,メガライボルトex,0.5857,yes
195,ミュウツーex＋サーナイト,0.9143,yes
195,フリーザーex＋カスミ,0.6143,yes
195,ガラガラ＋化石,0.5143,yes
195,フシギバナex＋どく,0.4000,yes
195,サザンドラ＋メガアブソル,0.5857,yes
195,メガリザードンex,0.6857,yes
195,ハガネールex＋鋼壁,0.3762,no
196,メガライボルトex,0.6571,yes
196,ミュウツーex＋サーナイト,0.8571,yes
196,フリーザーex＋カスミ,0.6000,yes
196,ガラガラ＋化石,0.6286,yes
196,フシギバナex＋どく,0.3381,no
196,サザンドラ＋メガアブソル,0.5143,yes
196,メガリザードンex,0.6857,yes
196,ハガネールex＋鋼壁,0.4143,yes
197,メガライボルトex,0.5571,no
197,ミュウツーex＋サーナイト,0.8238,no
197,フリーザーex＋カスミ,0.5238,no
197,ガラガラ＋化石,0.5571,yes
197,フシギバナex＋どく,0.3429,yes
197,サザンドラ＋メガアブソル,0.4857,yes
197,メガリザードンex,0.6286,yes
197,ハガネールex＋鋼壁,0.5286,yes
198,メガライボルトex,0.5714,yes
198,ミュウツーex＋サーナイト,0.7810,no
198,フリーザーex＋カスミ,0.7000,yes
198,ガラガラ＋化石,0.5571,yes
198,フシギバナex＋どく,0.3571,no
198,サザンドラ＋メガアブソル,0.5286,yes
198,メガリザードンex,0.4857,yes
198,ハガネールex＋鋼壁,0.3857,yes
199,メガライボルトex,0.5429,yes
199,ミュウツーex＋サーナイト,0.8429,no
199,フリーザーex＋カスミ,0.6714,yes
199,ガラガラ＋化石,0.5524,no
199,フシギバナex＋どく,0.3905,no
199,サザンドラ＋メガアブソル,0.5571,yes
199,メガリザードンex,0.6571,yes
199,ハガネールex＋鋼壁,0.2857,yes
200,メガライボルトex,0.5429,yes
200,ミュウツーex＋サーナイト,0.8333,no
200,フリーザーex＋カスミ,0.7143,yes
200,ガラガラ＋化石,0.6571,yes
200,フシギバナex＋どく,0.4429,yes
200,サザンドラ＋メガアブソル,0.6000,yes
200,メガリザードンex,0.7000,yes
200,ハガネールex＋鋼壁,0.3714,yes
