gen,arch,wr,mutation
153,草_フシギバナ_安定_V1,0.5468,unchanged
153,超_ゲンガー_グッズ偏重_V3,0.2884,unchanged
153,龍悪_ギラダク_究極_V6_アルティメット,0.5993,Out: ゴロンダ / In: ドラピオン (Parent: 35/50 -> Mutant: 40/50)
153,炎_リザードンX_究極_V6_アルティメット,0.5988,unchanged
154,炎_リザードンX_グッズ偏重_V3,0.5704,unchanged
154,炎_リザードンX_究極_V6_アルティメット,0.5995,unchanged
154,龍悪_ギラダク_安定_V1,0.3902,unchanged
154,超_ミュウツー_安定_V1,0.3641,unchanged
154,炎_リザードンX_安定_V1,0.4675,Out: ポケモンの笛 / In: ウルガモス (Parent: 32/50 -> Mutant: 34/50)
154,超_ゲンガー_究極_V6_アルティメット,0.4616,unchanged
154,雷_ピカチュウ_グッズ偏重_V3,0.5133,unchanged
154,闘_ガブルカ_安定_V1,0.3390,Out: ロトム図鑑 / In: ヒカリ (Parent: 14/50 -> Mutant: 24/50)
154,水_スターミー_究極_V6_アルティメット,0.4825,unchanged
154,鋼_メルルギア_究極_V6_アルティメット,0.4686,unchanged
154,闘_ガブルカ_究極_V6_アルティメット,0.2569,Out: メモリーライト / In: コジョンド (Parent: 25/50 -> Mutant: 33/50)
154,草_フシギバナ_安定_V1,0.5463,unchanged
154,超_ミュウツー_究極_V6_アルティメット,0.6234,unchanged
154,超_ミュウツー_グッズ偏重_V3,0.7403,unchanged
154,鋼_メルルギア_安定_V1,0.3487,unchanged
154,草_フシギバナ_グッズ偏重_V3,0.4620,unchanged
154,闘_ガブルカ_グッズ偏重_V3,0.4579,unchanged
154,超_ゲンガー_グッズ偏重_V3,0.2885,unchanged
154,龍悪_ギラダク_グッズ偏重_V3,0.5836,unchanged
154,超_ゲンガー_安定_V1,0.4535,Out: メタルコアバリア / In: クレセリアex (Parent: 24/50 -> Mutant: 28/50)
154,鋼_メルルギア_グッズ偏重_V3,0.5738,unchanged
154,雷_ピカチュウ_安定_V1,0.4867,unchanged
154,雷_ピカチュウ_究極_V6_アルティメット,0.6433,Out: ロケット団のしたっぱ / In: レッドカード (Parent: 35/50 -> Mutant: 37/50)
154,水_スターミー_グッズ偏重_V3,0.5483,unchanged
154,草_フシギバナ_究極_V6_アルティメット,0.7426,unchanged
154,水_スターミー_安定_V1,0.4892,unchanged
154,龍悪_ギラダク_究極_V6_アルティメット,0.5983,unchanged
155,闘_ガブルカ_安定_V1,0.3396,Out: マンムー / In: ジュン (Parent: 23/50 -> Mutant: 25/50)
155,炎_リザードンX_安定_V1,0.4686,unchanged
155,雷_ピカチュウ_グッズ偏重_V3,0.5139,unchanged
155,闘_ガブルカ_究極_V6_アルティメット,0.2580,unchanged
155,草_フシギバナ_グッズ偏重_V3,0.4631,Out: エルフーンex / In: ダークペンダント (Parent: 32/50 -> Mutant: 35/50)
155,水_スターミー_安定_V1,0.4892,Out: イーブイのバッグ / In: シャワーズ (Parent: 23/50 -> Mutant: 26/50)
155,超_ゲンガー_グッズ偏重_V3,0.2893,unchanged
155,草_フシギバナ_究極_V6_アルティメット,0.7432,Out: ルチア / In: オリーヴァ (Parent: 39/50 -> Mutant: 44/50)
155,超_ミュウツー_グッズ偏重_V3,0.7404,unchanged
155,超_ミュウツー_安定_V1,0.3652,unchanged
155,超_ミュウツー_究極_V6_アルティメット,0.6245,unchanged
155,雷_ピカチュウ_究極_V6_アルティメット,0.6436,Out: レントラー / In: サンダーex (Parent: 43/50 -> Mutant: 45/50)
155,炎_リザードンX_グッズ偏重_V3,0.5713,unchanged
155,草_フシギバナ_安定_V1,0.5454,unchanged
155,闘_ガブルカ_グッズ偏重_V3,0.4582,unchanged
155,龍悪_ギラダク_究極_V6_アルティメット,0.5978,unchanged
155,超_ゲンガー_安定_V1,0.4527,Out: カプテテフ / In: ビーストウォール (Parent: 30/50 -> Mutant: 32/50)
155,炎_リザードンX_究極_V6_アルティメット,0.5991,unchanged
155,鋼_メルルギア_究極_V6_アルティメット,0.4671,Out: ニダンギル / In: ヨルノズク (Parent: 12/50 -> Mutant: 14/50)
155,雷_ピカチュウ_安定_V1,0.4862,unchanged
155,水_スターミー_究極_V6_アルティメット,0.4832,unchanged
155,龍悪_ギラダク_安定_V1,0.3886,unchanged
155,龍悪_ギラダク_グッズ偏重_V3,0.5828,unchanged
155,鋼_メルルギア_グッズ偏重_V3,0.5734,unchanged
155,水_スターミー_グッズ偏重_V3,0.5474,unchanged
155,超_ゲンガー_究極_V6_アルティメット,0.4605,unchanged
155,鋼_メルルギア_安定_V1,0.3479,Out: エイパム / In: ガラルマッギョ (Parent: 16/50 -> Mutant: 22/50)
156,超_ミュウツー_究極_V6_アルティメット,0.6260,unchanged
156,炎_リザードンX_究極_V6_アルティメット,0.5999,Out: ミカン / In: ギャロップ (Parent: 33/50 -> Mutant: 37/50)
156,闘_ガブルカ_安定_V1,0.3397,unchanged
156,龍悪_ギラダク_究極_V6_アルティメット,0.5982,unchanged
156,草_フシギバナ_グッズ偏重_V3,0.4644,unchanged
156,雷_ピカチュウ_究極_V6_アルティメット,0.6442,unchanged
156,草_フシギバナ_安定_V1,0.5452,unchanged
156,雷_ピカチュウ_安定_V1,0.4861,unchanged
156,超_ミュウツー_安定_V1,0.3665,Out: ピクシー / In: ネイティ (Parent: 30/50 -> Mutant: 32/50)
156,龍悪_ギラダク_安定_V1,0.3876,unchanged
156,炎_リザードンX_グッズ偏重_V3,0.5725,unchanged
156,闘_ガブルカ_グッズ偏重_V3,0.4587,unchanged
156,炎_リザードンX_安定_V1,0.4693,Out: カエンジシ / In: クイタラン (Parent: 30/50 -> Mutant: 33/50)
156,闘_ガブルカ_究極_V6_アルティメット,0.2582,unchanged
156,超_ミュウツー_グッズ偏重_V3,0.7400,unchanged
156,超_ゲンガー_究極_V6_アルティメット,0.4603,Out: ジュン / In: マシェード (Parent: 25/50 -> Mutant: 28/50)
156,鋼_メルルギア_グッズ偏重_V3,0.5734,Out: ムクホーク / In: ヨルノズク (Parent: 38/50 -> Mutant: 42/50)
156,水_スターミー_グッズ偏重_V3,0.5471,unchanged
156,鋼_メルルギア_安定_V1,0.3475,unchanged
156,水_スターミー_安定_V1,0.4884,unchanged
156,草_フシギバナ_究極_V6_アルティメット,0.7427,unchanged
156,雷_ピカチュウ_グッズ偏重_V3,0.5131,unchanged
156,龍悪_ギラダク_グッズ偏重_V3,0.5818,unchanged
156,超_ゲンガー_グッズ偏重_V3,0.2888,Out: まもりのポンチョ / In: ゴチム (Parent: 19/50 -> Mutant: 24/50)
156,超_ゲンガー_安定_V1,0.4518,unchanged
156,鋼_メルルギア_究極_V6_アルティメット,0.4651,Out: ムックル / In: ミミロップ (Parent: 18/50 -> Mutant: 24/50)
156,水_スターミー_究極_V6_アルティメット,0.4835,Out: ヒカリ / In: カメール (Parent: 36/50 -> Mutant: 44/50)
157,龍悪_ギラダク_究極_V6_アルティメット,0.5990,Out: ゴースト / In: ベトベトン (Parent: 37/50 -> Mutant: 39/50)
157,炎_リザードンX_究極_V6_アルティメット,0.6006,unchanged
157,超_ミュウツー_安定_V1,0.3680,unchanged
157,超_ミュウツー_グッズ偏重_V3,0.7405,unchanged
157,超_ゲンガー_グッズ偏重_V3,0.2892,unchanged
157,龍悪_ギラダク_安定_V1,0.3867,unchanged
157,超_ゲンガー_安定_V1,0.4518,Out: ジラーチ / In: ムンナ (Parent: 22/50 -> Mutant: 24/50)
157,炎_リザードンX_グッズ偏重_V3,0.5739,unchanged
157,超_ミュウツー_究極_V6_アルティメット,0.6272,Out: フレイムパッチ / In: ヤドキング (Parent: 40/50 -> Mutant: 43/50)
157,闘_ガブルカ_グッズ偏重_V3,0.4591,Out: ネンドール / In: カイリキーex (Parent: 26/50 -> Mutant: 29/50)
157,龍悪_ギラダク_グッズ偏重_V3,0.5819,unchanged
157,水_スターミー_究極_V6_アルティメット,0.4846,unchanged
157,鋼_メルルギア_グッズ偏重_V3,0.5738,unchanged
157,鋼_メルルギア_安定_V1,0.3476,unchanged
157,超_ゲンガー_究極_V6_アルティメット,0.4601,Out: ルージュラ / In: オドリドリ (Parent: 23/50 -> Mutant: 26/50)
157,草_フシギバナ_グッズ偏重_V3,0.4647,unchanged
157,雷_ピカチュウ_グッズ偏重_V3,0.5126,Out: サンダースex / In: サカキ (Parent: 24/50 -> Mutant: 34/50)
157,雷_ピカチュウ_究極_V6_アルティメット,0.6440,unchanged
157,草_フシギバナ_究極_V6_アルティメット,0.7425,unchanged
157,草_フシギバナ_安定_V1,0.5439,unchanged
157,水_スターミー_安定_V1,0.4879,Out: ミズゴロウ / In: スワンナ (Parent: 27/50 -> Mutant: 33/50)
157,水_スターミー_グッズ偏重_V3,0.5466,unchanged
157,鋼_メルルギア_究極_V6_アルティメット,0.4633,unchanged
157,闘_ガブルカ_安定_V1,0.3390,unchanged
157,炎_リザードンX_安定_V1,0.4687,Out: ギンガ団のしたっぱ / In: カエンジシ (Parent: 30/50 -> Mutant: 32/50)
157,雷_ピカチュウ_安定_V1,0.4851,Out: 旅の行商人 / In: ライチュウ (Parent: 32/50 -> Mutant: 34/50)
157,闘_ガブルカ_究極_V6_アルティメット,0.2577,Out: ガラガラ / In: ドッコラー (Parent: 18/50 -> Mutant: 20/50)
158,雷_ピカチュウ_グッズ偏重_V3,0.5133,unchanged
158,鋼_メルルギア_究極_V6_アルティメット,0.4630,unchanged
158,炎_リザードンX_究極_V6_アルティメット,0.6012,Out: ジュン / In: どくバリ (Parent: 30/50 -> Mutant: 39/50)
158,闘_ガブルカ_究極_V6_アルティメット,0.2583,unchanged
158,龍悪_ギラダク_グッズ偏重_V3,0.5825,unchanged
158,超_ミュウツー_グッズ偏重_V3,0.7406,unchanged
158,龍悪_ギラダク_究極_V6_アルティメット,0.5993,Out: スター団のしたっぱ / In: グラエナ (Parent: 39/50 -> Mutant: 41/50)
158,水_スターミー_安定_V1,0.4879,unchanged
158,水_スターミー_グッズ偏重_V3,0.5468,unchanged
158,超_ゲンガー_安定_V1,0.4515,unchanged
158,超_ミュウツー_究極_V6_アルティメット,0.6281,Out: アブリボン / In: ミミッキュex (Parent: 43/50 -> Mutant: 45/50)
158,雷_ピカチュウ_安定_V1,0.4848,unchanged
158,超_ゲンガー_グッズ偏重_V3,0.2893,Out: セキ / In: ゴチム (Parent: 19/50 -> Mutant: 23/50)
158,鋼_メルルギア_安定_V1,0.3475,Out: ガラルマッギョ / In: かいの化石 (Parent: 17/50 -> Mutant: 27/50)
158,雷_ピカチュウ_究極_V6_アルティメット,0.6438,Out: ピカチュウex / In: おさかなネット (Parent: 39/50 -> Mutant: 43/50)
158,草_フシギバナ_安定_V1,0.5432,Out: フレイムパッチ / In: ノクタス (Parent: 26/50 -> Mutant: 31/50)
158,龍悪_ギラダク_安定_V1,0.3853,Out: エクスレッグ / In: グレッグル (Parent: 11/50 -> Mutant: 17/50)
158,鋼_メルルギア_グッズ偏重_V3,0.5738,unchanged
158,炎_リザードンX_安定_V1,0.4685,unchanged
158,炎_リザードンX_グッズ偏重_V3,0.5749,unchanged
158,超_ミュウツー_安定_V1,0.3681,unchanged
158,水_スターミー_究極_V6_アルティメット,0.4852,unchanged
158,草_フシギバナ_グッズ偏重_V3,0.4647,Out: マオ / In: コフーライ (Parent: 28/50 -> Mutant: 30/50)
158,闘_ガブルカ_安定_V1,0.3383,unchanged
158,草_フシギバナ_究極_V6_アルティメット,0.7423,Out: オリーヴァ / In: コトネ (Parent: 44/50 -> Mutant: 49/50)
158,超_ゲンガー_究極_V6_アルティメット,0.4591,unchanged
158,闘_ガブルカ_グッズ偏重_V3,0.4586,Out: イワーク / In: ディンルー (Parent: 28/50 -> Mutant: 33/50)
159,鋼_メルルギア_グッズ偏重_V3,0.5749,unchanged
159,闘_ガブルカ_安定_V1,0.3388,Out: カツラ / In: チャーレム (Parent: 19/50 -> Mutant: 23/50)
159,草_フシギバナ_究極_V6_アルティメット,0.7431,unchanged
159,雷_ピカチュウ_安定_V1,0.4850,unchanged
159,闘_ガブルカ_究極_V6_アルティメット,0.2590,unchanged
159,超_ミュウツー_究極_V6_アルティメット,0.6294,unchanged
159,闘_ガブルカ_グッズ偏重_V3,0.4592,unchanged
159,鋼_メルルギア_安定_V1,0.3482,Out: ナツメ / In: ムクバード (Parent: 23/50 -> Mutant: 29/50)
159,炎_リザードンX_安定_V1,0.4692,unchanged
159,超_ゲンガー_グッズ偏重_V3,0.2894,unchanged
159,水_スターミー_究極_V6_アルティメット,0.4865,Out: ポッタイシ / In: たての化石 (Parent: 34/50 -> Mutant: 39/50)
159,炎_リザードンX_グッズ偏重_V3,0.5761,unchanged
159,超_ゲンガー_究極_V6_アルティメット,0.4590,unchanged
159,炎_リザードンX_究極_V6_アルティメット,0.6010,unchanged
159,水_スターミー_グッズ偏重_V3,0.5467,unchanged
159,龍悪_ギラダク_グッズ偏重_V3,0.5820,unchanged
159,超_ミュウツー_安定_V1,0.3687,unchanged
159,龍悪_ギラダク_安定_V1,0.3841,Out: メモリーライト / In: マオ (Parent: 6/50 -> Mutant: 13/50)
159,雷_ピカチュウ_グッズ偏重_V3,0.5127,unchanged
159,雷_ピカチュウ_究極_V6_アルティメット,0.6432,unchanged
159,草_フシギバナ_安定_V1,0.5422,unchanged
159,超_ゲンガー_安定_V1,0.4507,Out: ムンナ / In: モノマネむすめ (Parent: 24/50 -> Mutant: 30/50)
159,水_スターミー_安定_V1,0.4872,unchanged
159,超_ミュウツー_グッズ偏重_V3,0.7399,unchanged
159,龍悪_ギラダク_究極_V6_アルティメット,0.5980,unchanged
159,鋼_メルルギア_究極_V6_アルティメット,0.4611,unchanged
159,草_フシギバナ_グッズ偏重_V3,0.4647,unchanged
160,水_スターミー_グッズ偏重_V3,0.5475,unchanged
160,闘_ガブルカ_グッズ偏重_V3,0.4601,Out: マチス / In: カイリキー (Parent: 30/50 -> Mutant: 34/50)
160,水_スターミー_究極_V6_アルティメット,0.4882,unchanged
160,炎_リザードンX_究極_V6_アルティメット,0.6016,Out: グズマ / In: カルム (Parent: 37/50 -> Mutant: 39/50)
160,超_ゲンガー_安定_V1,0.4511,unchanged
160,超_ミュウツー_グッズ偏重_V3,0.7402,unchanged
160,雷_ピカチュウ_究極_V6_アルティメット,0.6437,unchanged
160,炎_リザードンX_安定_V1,0.4698,unchanged
160,草_フシギバナ_安定_V1,0.5414,Out: キャタピー / In: ヒマナッツ (Parent: 29/50 -> Mutant: 31/50)
160,超_ゲンガー_究極_V6_アルティメット,0.4592,Out: マシェード / In: ブルー (Parent: 27/50 -> Mutant: 31/50)
160,闘_ガブルカ_安定_V1,0.3388,unchanged
160,雷_ピカチュウ_グッズ偏重_V3,0.5125,unchanged
160,草_フシギバナ_究極_V6_アルティメット,0.7432,unchanged
160,龍悪_ギラダク_グッズ偏重_V3,0.5818,Out: たての化石 / In: オノノクス (Parent: 35/50 -> Mutant: 37/50)
160,雷_ピカチュウ_安定_V1,0.4843,Out: エレザード / In: メガデンリュウex (Parent: 21/50 -> Mutant: 29/50)
160,水_スターミー_安定_V1,0.4869,unchanged
160,龍悪_ギラダク_究極_V6_アルティメット,0.5975,unchanged
160,草_フシギバナ_グッズ偏重_V3,0.4649,unchanged
160,闘_ガブルカ_究極_V6_アルティメット,0.2588,unchanged
160,鋼_メルルギア_安定_V1,0.3482,unchanged
160,超_ミュウツー_安定_V1,0.3690,unchanged
160,超_ミュウツー_究極_V6_アルティメット,0.6298,unchanged
160,炎_リザードンX_グッズ偏重_V3,0.5762,unchanged
160,鋼_メルルギア_グッズ偏重_V3,0.5746,unchanged
160,鋼_メルルギア_究極_V6_アルティメット,0.4596,unchanged
160,超_ゲンガー_グッズ偏重_V3,0.2886,Out: リーフ / In: ナツメ (Parent: 13/50 -> Mutant: 18/50)
160,龍悪_ギラダク_安定_V1,0.3824,unchanged
161,龍悪_ギラダク_究極_V6_アルティメット,0.5980,unchanged
161,草_フシギバナ_安定_V1,0.5414,unchanged
161,龍悪_ギラダク_グッズ偏重_V3,0.5826,unchanged
161,草_フシギバナ_グッズ偏重_V3,0.4659,Out: ミニーブ / In: モジャンボ (Parent: 24/50 -> Mutant: 37/50)
161,水_スターミー_グッズ偏重_V3,0.5480,unchanged
161,草_フシギバナ_究極_V6_アルティメット,0.7436,unchanged
161,雷_ピカチュウ_究極_V6_アルティメット,0.6443,unchanged
161,超_ゲンガー_究極_V6_アルティメット,0.4592,unchanged
161,炎_リザードンX_究極_V6_アルティメット,0.6018,unchanged
161,鋼_メルルギア_究極_V6_アルティメット,0.4589,Out: ワッカネズミ / In: ナットレイ (Parent: 20/50 -> Mutant: 22/50)
161,鋼_メルルギア_グッズ偏重_V3,0.5752,unchanged
161,炎_リザードンX_グッズ偏重_V3,0.5771,Out: ギンガ団のしたっぱ / In: コトネ (Parent: 34/50 -> Mutant: 37/50)
161,水_スターミー_究極_V6_アルティメット,0.4894,unchanged
161,炎_リザードンX_安定_V1,0.4701,unchanged
161,超_ミュウツー_究極_V6_アルティメット,0.6303,Out: デスカーン / In: フレフワン (Parent: 42/50 -> Mutant: 45/50)
161,超_ゲンガー_グッズ偏重_V3,0.2884,unchanged
161,水_スターミー_安定_V1,0.4864,Out: マンタイン / In: ラプラス (Parent: 25/50 -> Mutant: 31/50)
161,雷_ピカチュウ_安定_V1,0.4843,unchanged
161,闘_ガブルカ_安定_V1,0.3384,unchanged
161,鋼_メルルギア_安定_V1,0.3480,unchanged
161,龍悪_ギラダク_安定_V1,0.3809,unchanged
161,超_ミュウツー_安定_V1,0.3692,Out: 幻の石板 / In: バリヤード (Parent: 32/50 -> Mutant: 35/50)
161,超_ゲンガー_安定_V1,0.4504,unchanged
161,闘_ガブルカ_グッズ偏重_V3,0.4597,unchanged
161,超_ミュウツー_グッズ偏重_V3,0.7394,unchanged
161,雷_ピカチュウ_グッズ偏重_V3,0.5113,unchanged
161,闘_ガブルカ_究極_V6_アルティメット,0.2579,Out: チゴラス / In: スナバァ (Parent: 22/50 -> Mutant: 24/50)
162,超_ゲンガー_究極_V6_アルティメット,0.4595,Out: ふしぎなアメ / In: コロモリ (Parent: 25/50 -> Mutant: 28/50)
162,超_ゲンガー_安定_V1,0.4509,unchanged
162,龍悪_ギラダク_究極_V6_アルティメット,0.5982,unchanged
162,水_スターミー_グッズ偏重_V3,0.5484,unchanged
162,鋼_メルルギア_究極_V6_アルティメット,0.4583,unchanged
162,龍悪_ギラダク_グッズ偏重_V3,0.5827,unchanged
162,雷_ピカチュウ_安定_V1,0.4848,Out: どくバリ / In: カスミ (Parent: 29/50 -> Mutant: 31/50)
162,鋼_メルルギア_グッズ偏重_V3,0.5756,unchanged
162,草_フシギバナ_究極_V6_アルティメット,0.7439,Out: ポポッコ / In: タルップル (Parent: 45/50 -> Mutant: 47/50)
162,超_ミュウツー_グッズ偏重_V3,0.7396,unchanged
162,闘_ガブルカ_グッズ偏重_V3,0.4599,unchanged
162,草_フシギバナ_グッズ偏重_V3,0.4675,unchanged
162,炎_リザードンX_安定_V1,0.4705,Out: ウルガモス / In: アチャモ (Parent: 28/50 -> Mutant: 32/50)
162,炎_リザードンX_究極_V6_アルティメット,0.6016,unchanged
162,超_ミュウツー_究極_V6_アルティメット,0.6312,Out: ミミッキュex / In: ペロッパフ (Parent: 39/50 -> Mutant: 42/50)
162,闘_ガブルカ_究極_V6_アルティメット,0.2577,unchanged
162,闘_ガブルカ_安定_V1,0.3380,unchanged
162,雷_ピカチュウ_グッズ偏重_V3,0.5109,unchanged
162,鋼_メルルギア_安定_V1,0.3477,Out: チラーミィ / In: ポリゴン (Parent: 17/50 -> Mutant: 22/50)
162,水_スターミー_安定_V1,0.4861,unchanged
162,炎_リザードンX_グッズ偏重_V3,0.5776,unchanged
162,雷_ピカチュウ_究極_V6_アルティメット,0.6438,unchanged
162,超_ミュウツー_安定_V1,0.3689,Out: バリヤード / In: スリーパー (Parent: 28/50 -> Mutant: 30/50)
162,水_スターミー_究極_V6_アルティメット,0.4898,unchanged
162,龍悪_ギラダク_安定_V1,0.3794,Out: マタドガス / In: オラチフ (Parent: 11/50 -> Mutant: 13/50)
162,草_フシギバナ_安定_V1,0.5399,unchanged
162,超_ゲンガー_グッズ偏重_V3,0.2875,Out: トレーニングエリア / In: ムウマ (Parent: 22/50 -> Mutant: 24/50)
163,水_スターミー_究極_V6_アルティメット,0.4915,unchanged
163,龍悪_ギラダク_グッズ偏重_V3,0.5834,unchanged
163,闘_ガブルカ_究極_V6_アルティメット,0.2580,unchanged
163,龍悪_ギラダク_究極_V6_アルティメット,0.5985,Out: デンジ / In: ズルズキン (Parent: 39/50 -> Mutant: 41/50)
163,超_ミュウツー_グッズ偏重_V3,0.7400,unchanged
163,雷_ピカチュウ_究極_V6_アルティメット,0.6443,unchanged
163,鋼_メルルギア_グッズ偏重_V3,0.5763,unchanged
163,超_ミュウツー_安定_V1,0.3700,Out: ミュウツーex / In: サーナイト (Parent: 32/50 -> Mutant: 36/50)
163,闘_ガブルカ_グッズ偏重_V3,0.4603,Out: ガントル / In: キテルグマ (Parent: 20/50 -> Mutant: 23/50)
163,草_フシギバナ_安定_V1,0.5396,Out: カリキリ / In: ダークペンダント (Parent: 29/50 -> Mutant: 36/50)
163,草_フシギバナ_グッズ偏重_V3,0.4695,unchanged
163,雷_ピカチュウ_グッズ偏重_V3,0.5106,unchanged
163,龍悪_ギラダク_安定_V1,0.3782,unchanged
163,闘_ガブルカ_安定_V1,0.3376,unchanged
163,超_ゲンガー_究極_V6_アルティメット,0.4588,Out: ムウマージex / In: ネイティ (Parent: 28/50 -> Mutant: 30/50)
163,超_ゲンガー_グッズ偏重_V3,0.2872,unchanged
163,草_フシギバナ_究極_V6_アルティメット,0.7439,unchanged
163,炎_リザードンX_安定_V1,0.4705,Out: セレナ / In: ヒットハンマー (Parent: 23/50 -> Mutant: 28/50)
163,雷_ピカチュウ_安定_V1,0.4848,unchanged
163,超_ミュウツー_究極_V6_アルティメット,0.6309,unchanged
163,水_スターミー_グッズ偏重_V3,0.5480,unchanged
163,水_スターミー_安定_V1,0.4856,Out: キングラー / In: ハギギシリ (Parent: 28/50 -> Mutant: 32/50)
163,炎_リザードンX_究極_V6_アルティメット,0.6009,Out: クイタラン / In: コトネ (Parent: 35/50 -> Mutant: 38/50)
163,鋼_メルルギア_究極_V6_アルティメット,0.4569,Out: タケシ / In: ビーストウォール (Parent: 18/50 -> Mutant: 26/50)
163,鋼_メルルギア_安定_V1,0.3471,Out: かいの化石 / In: エテボース (Parent: 19/50 -> Mutant: 23/50)
163,超_ゲンガー_安定_V1,0.4500,Out: リーフマント / In: ラティアス (Parent: 27/50 -> Mutant: 30/50)
163,炎_リザードンX_グッズ偏重_V3,0.5777,unchanged
164,闘_ガブルカ_究極_V6_アルティメット,0.2587,unchanged
164,闘_ガブルカ_安定_V1,0.3381,Out: カポエラー / In: キョウ (Parent: 21/50 -> Mutant: 25/50)
164,水_スターミー_グッズ偏重_V3,0.5485,unchanged
164,龍悪_ギラダク_グッズ偏重_V3,0.5840,unchanged
164,超_ゲンガー_安定_V1,0.4502,Out: まもりのポンチョ / In: メモリーライト (Parent: 26/50 -> Mutant: 29/50)
164,超_ゲンガー_グッズ偏重_V3,0.2874,Out: ミュウ / In: マオ (Parent: 18/50 -> Mutant: 21/50)
164,龍悪_ギラダク_安定_V1,0.3772,unchanged
164,超_ミュウツー_安定_V1,0.3709,unchanged
164,炎_リザードンX_究極_V6_アルティメット,0.6016,unchanged
164,超_ミュウツー_究極_V6_アルティメット,0.6312,unchanged
164,草_フシギバナ_グッズ偏重_V3,0.4715,unchanged
164,草_フシギバナ_究極_V6_アルティメット,0.7441,unchanged
164,草_フシギバナ_安定_V1,0.5393,Out: ヒマナッツ / In: タマタマ (Parent: 25/50 -> Mutant: 27/50)
164,雷_ピカチュウ_グッズ偏重_V3,0.5105,unchanged
164,鋼_メルルギア_究極_V6_アルティメット,0.4561,unchanged
164,鋼_メルルギア_安定_V1,0.3471,unchanged
164,水_スターミー_安定_V1,0.4851,Out: カルム / In: シズクモ (Parent: 19/50 -> Mutant: 24/50)
164,雷_ピカチュウ_究極_V6_アルティメット,0.6438,unchanged
164,水_スターミー_究極_V6_アルティメット,0.4922,Out: ハンドスコープ / In: アローラロコン (Parent: 33/50 -> Mutant: 36/50)
164,鋼_メルルギア_グッズ偏重_V3,0.5761,unchanged
164,闘_ガブルカ_グッズ偏重_V3,0.4601,unchanged
164,超_ゲンガー_究極_V6_アルティメット,0.4577,unchanged
164,龍悪_ギラダク_究極_V6_アルティメット,0.5974,unchanged
164,炎_リザードンX_グッズ偏重_V3,0.5780,Out: ラウドボーン / In: トレーニングエリア (Parent: 42/50 -> Mutant: 45/50)
164,炎_リザードンX_安定_V1,0.4699,unchanged
164,超_ミュウツー_グッズ偏重_V3,0.7389,unchanged
164,雷_ピカチュウ_安定_V1,0.4843,Out: パチリスex / In: ビーストウォール (Parent: 35/50 -> Mutant: 39/50)
165,炎_リザードンX_安定_V1,0.4709,unchanged
165,炎_リザードンX_究極_V6_アルティメット,0.6024,unchanged
165,水_スターミー_究極_V6_アルティメット,0.4934,unchanged
165,闘_ガブルカ_究極_V6_アルティメット,0.2593,unchanged
165,雷_ピカチュウ_究極_V6_アルティメット,0.6445,unchanged
165,水_スターミー_安定_V1,0.4851,unchanged
165,鋼_メルルギア_安定_V1,0.3477,Out: ハーデリア / In: ナットレイ (Parent: 19/50 -> Mutant: 21/50)
165,雷_ピカチュウ_グッズ偏重_V3,0.5108,unchanged
165,闘_ガブルカ_グッズ偏重_V3,0.4604,unchanged
165,超_ミュウツー_安定_V1,0.3715,Out: ネイティ / In: はじまりの平原 (Parent: 25/50 -> Mutant: 31/50)
165,超_ゲンガー_安定_V1,0.4501,Out: メモリーライト / In: ポケモンセンターのお姉さん (Parent: 21/50 -> Mutant: 24/50)
165,超_ミュウツー_グッズ偏重_V3,0.7390,Out: はじまりの平原 / In: 大きなふうせん (Parent: 40/50 -> Mutant: 43/50)
165,龍悪_ギラダク_安定_V1,0.3759,Out: ダークライ / In: 博士の研究 (Parent: 16/50 -> Mutant: 19/50)
165,水_スターミー_グッズ偏重_V3,0.5485,unchanged
165,草_フシギバナ_究極_V6_アルティメット,0.7440,unchanged
165,草_フシギバナ_グッズ偏重_V3,0.4731,Out: マスカーニャex / In: キレイハナ (Parent: 43/50 -> Mutant: 45/50)
165,龍悪_ギラダク_グッズ偏重_V3,0.5835,unchanged
165,草_フシギバナ_安定_V1,0.5389,unchanged
165,龍悪_ギラダク_究極_V6_アルティメット,0.5968,Out: パルデアドオーex / In: ダークライ (Parent: 33/50 -> Mutant: 36/50)
165,超_ゲンガー_グッズ偏重_V3,0.2869,unchanged
165,超_ミュウツー_究極_V6_アルティメット,0.6307,unchanged
165,雷_ピカチュウ_安定_V1,0.4838,unchanged
165,炎_リザードンX_グッズ偏重_V3,0.5784,unchanged
165,超_ゲンガー_究極_V6_アルティメット,0.4566,Out: ゴース / In: バリヤード (Parent: 22/50 -> Mutant: 31/50)
165,鋼_メルルギア_グッズ偏重_V3,0.5757,unchanged
165,闘_ガブルカ_安定_V1,0.3374,unchanged
165,鋼_メルルギア_究極_V6_アルティメット,0.4548,unchanged
166,炎_リザードンX_グッズ偏重_V3,0.5799,unchanged
166,鋼_メルルギア_究極_V6_アルティメット,0.4544,unchanged
166,炎_リザードンX_安定_V1,0.4715,unchanged
166,草_フシギバナ_安定_V1,0.5391,unchanged
166,龍悪_ギラダク_グッズ偏重_V3,0.5839,unchanged
166,雷_ピカチュウ_究極_V6_アルティメット,0.6450,unchanged
166,超_ゲンガー_安定_V1,0.4502,unchanged
166,水_スターミー_グッズ偏重_V3,0.5486,unchanged
166,超_ゲンガー_グッズ偏重_V3,0.2872,unchanged
