gen,arch,wr,mutation
57,無色_メガピジョ_速攻_V2_安定_サブ1ピン刺し,0.6243,unchanged
57,龍_カイリュ_狙撃_V4_グッズ偏重_ピンサブ,0.5186,unchanged
57,鋼_メガハガ_耐久_V5_メガピン刺し_サブ1,0.5883,unchanged
57,炎_エンテイ_ドロー_V3_グッズ偏重_サブ2,0.7107,unchanged
57,炎_メガリザX_速攻_V5_メガピン刺し_サブ1,0.5235,unchanged
57,炎_メガリザY_安定_V6_純正_サブ0枚,0.4985,unchanged
57,炎_グレンアルマ_加速_V2_安定_サブ1ピン刺し,0.1192,unchanged
57,水_スイゲツ_環境_V4_グッズ偏重_ピンサブ,0.6891,Out: シロナ / In: ネオラント (Parent: 38/50 -> Mutant: 40/50)
57,水_スイゲツ_ドロー_V6_純正_サブ0枚,0.4018,Out: ゴツゴツメット / In: エレキコード (Parent: 29/50 -> Mutant: 31/50)
57,雷_ピカライ_進化_V6_純正_サブ0枚,0.4120,Out: はじまりの平原 / In: いじわるレター (Parent: 27/50 -> Mutant: 36/50)
57,炎_メガバシャ_再利用_V5_メガピン刺し_サブ1,0.5398,Out: フレイムパッチ / In: ルチア (Parent: 28/50 -> Mutant: 31/50)
57,超_ミュウゲン_2ex_V3_グッズ偏重_サブ2,0.7049,unchanged
57,悪_サザンアブ_狙撃_V5_メガピン刺し_サブ1,0.5628,Out: まもりのポンチョ / In: スコルピ (Parent: 29/50 -> Mutant: 33/50)
57,龍_カイリュ_狙撃_V3_グッズ偏重_サブ2,0.4877,unchanged
58,水_パオジ_速攻_V6_純正_サブ0枚,0.3338,unchanged
58,草_マスカ_妨害_V3_グッズ偏重_サブ2,0.3208,unchanged
58,無色_ルギア_加速_V2_安定_サブ1ピン刺し,0.5653,Out: ムクホーク / In: 大きなマント (Parent: 32/50 -> Mutant: 36/50)
58,水_フリスイ_後攻_V2_安定_サブ1ピン刺し,0.5868,unchanged
58,闘_マッシ_詰め_V1_安定_サブ2枚,0.4645,Out: マーズ / In: ナマズン (Parent: 26/50 -> Mutant: 32/50)
58,草_マスカ_妨害_V4_グッズ偏重_ピンサブ,0.2112,unchanged
58,闘_ルカ_安定_V3_グッズ偏重_サブ2,0.1704,unchanged
58,雷_ピカライ_進化_V4_グッズ偏重_ピンサブ,0.5632,Out: こうらの化石 / In: メガデンリュウex (Parent: 35/50 -> Mutant: 38/50)
58,悪_ダーク_全体_V6_純正_サブ0枚,0.3692,unchanged
58,草_エルフ_加速_V2_安定_サブ1ピン刺し,0.6826,unchanged
58,雷_ピカライ_進化_V1_安定_サブ2枚,0.5044,Out: ライコウ / In: ネズ (Parent: 31/50 -> Mutant: 33/50)
58,雷_ピカライ_進化_V2_安定_サブ1ピン刺し,0.3779,unchanged
58,超_ルナアーラ_回復_V3_グッズ偏重_サブ2,0.3471,unchanged
58,闘_ドンフ_耐久_V4_グッズ偏重_ピンサブ,0.2575,unchanged
58,龍_レック_最強_V3_グッズ偏重_サブ2,0.5893,unchanged
58,鋼_サーフゴ_バフ_V3_グッズ偏重_サブ2,0.3974,unchanged
58,雷_ライコウ_2ex_V2_安定_サブ1ピン刺し,0.6809,unchanged
58,闘_マッシ_詰め_V2_安定_サブ1ピン刺し,0.3588,unchanged
58,炎_メガリザX_高火力_V2_安定_サブ1ピン刺し,0.6028,unchanged
58,鋼_メガハガ_耐久_V5_メガピン刺し_サブ1,0.6022,Out: ボタン / In: レジスチル (Parent: 34/50 -> Mutant: 40/50)
58,悪_ブラッキ_強制_V4_グッズ偏重_ピンサブ,0.2219,unchanged
58,鋼_ディアルガ_ロマン_V3_グッズ偏重_サブ2,0.5059,Out: ゴツゴツメット / In: 幻の石板 (Parent: 30/50 -> Mutant: 34/50)
58,水_パルキア_高打点_V3_グッズ偏重_サブ2,0.4466,unchanged
58,鋼_ソルガレオ_コンボ_V4_グッズ偏重_ピンサブ,0.2585,Out: ゴース / In: はねの化石 (Parent: 17/50 -> Mutant: 22/50)
58,悪_ダーク_全体_V1_安定_サブ2枚,0.5057,Out: マニューラex / In: メガアブソルex (Parent: 39/50 -> Mutant: 44/50)
58,水_スイゲツ_環境_V3_グッズ偏重_サブ2,0.5440,unchanged
58,龍_カイリュ_狙撃_V4_グッズ偏重_ピンサブ,0.5279,unchanged
58,草_フシギバ_どく_V4_グッズ偏重_ピンサブ,0.3800,Out: ドクケイル / In: スコヴィラン (Parent: 20/50 -> Mutant: 26/50)
58,無色_カビゴン_耐久_V2_安定_サブ1ピン刺し,0.4044,unchanged
58,超_ミュウゲン_2ex_V6_純正_サブ0枚,0.3925,unchanged
58,水_メガカメ_タンク_V1_安定_サブ2枚,0.6956,Out: いじわるレター / In: カマスジョー (Parent: 38/50 -> Mutant: 42/50)
58,悪_サザンアブ_狙撃_V2_安定_サブ1ピン刺し,0.4705,unchanged
58,無色_メガピジョ_速攻_V1_安定_サブ2枚,0.6424,unchanged
58,炎_メガリザX_高火力_V5_メガピン刺し_サブ1,0.6115,Out: ラビフット / In: ナツメ (Parent: 37/50 -> Mutant: 39/50)
58,無色_カビゴン_耐久_V4_グッズ偏重_ピンサブ,0.5143,unchanged
58,炎_ホウオウ_循環_V1_安定_サブ2枚,0.6431,unchanged
58,鋼_ディアルガ_ロマン_V4_グッズ偏重_ピンサブ,0.4275,unchanged
58,闘_マッシ_詰め_V6_純正_サブ0枚,0.3831,Out: マチス / In: エビワラー (Parent: 21/50 -> Mutant: 25/50)
58,水_フリスイ_後攻_V3_グッズ偏重_サブ2,0.7015,unchanged
58,超_ルナアーラ_回復_V4_グッズ偏重_ピンサブ,0.2316,unchanged
58,闘_ドンフ_耐久_V3_グッズ偏重_サブ2,0.1756,unchanged
58,超_ミュウ_完封_V3_グッズ偏重_サブ2,0.7728,unchanged
58,炎_メガリザX_速攻_V1_安定_サブ2枚,0.4986,unchanged
58,闘_ルカ_安定_V6_純正_サブ0枚,0.1426,unchanged
58,闘_ルカガブ_2ex_V4_グッズ偏重_ピンサブ,0.2709,unchanged
58,超_ミュウゲン_2ex_V1_安定_サブ2枚,0.6360,unchanged
58,鋼_サーフゴ_バフ_V2_安定_サブ1ピン刺し,0.2122,unchanged
58,無色_カビゴン_耐久_V1_安定_サブ2枚,0.5005,unchanged
58,炎_メガバシャ_再利用_V6_純正_サブ0枚,0.6220,unchanged
58,水_スイゲツ_環境_V2_安定_サブ1ピン刺し,0.5021,unchanged
59,草_フシギバ_どく_V3_グッズ偏重_サブ2,0.8957,unchanged
59,雷_ピカライ_進化_V3_グッズ偏重_サブ2,0.3611,unchanged
59,超_ミュウゲン_2ex_V4_グッズ偏重_ピンサブ,0.5553,Out: ジュペッタ / In: リーフ (Parent: 33/50 -> Mutant: 38/50)
59,悪_ダーク_全体_V1_安定_サブ2枚,0.5212,Out: チョロネコ / In: カンナギタウンの長老 (Parent: 38/50 -> Mutant: 41/50)
59,炎_グレンアルマ_加速_V6_純正_サブ0枚,0.3960,unchanged
59,無色_ルギア_加速_V3_グッズ偏重_サブ2,0.6483,unchanged
59,炎_エンテイ_ドロー_V1_安定_サブ2枚,0.6584,unchanged
59,炎_メガバシャ_再利用_V4_グッズ偏重_ピンサブ,0.6681,Out: たべのこし / In: アチゲータ (Parent: 33/50 -> Mutant: 40/50)
59,超_ミュウツ_サナ_V2_安定_サブ1ピン刺し,0.6485,Out: ロトム / In: セレナ (Parent: 35/50 -> Mutant: 37/50)
59,水_メガカメ_タンク_V4_グッズ偏重_ピンサブ,0.6016,unchanged
59,超_ミュウゲン_2ex_V3_グッズ偏重_サブ2,0.7091,unchanged
59,龍_レック_最強_V1_安定_サブ2枚,0.3713,unchanged
59,水_スイゲツ_環境_V3_グッズ偏重_サブ2,0.5443,Out: ミロカロス / In: ブイゼル (Parent: 32/50 -> Mutant: 34/50)
59,水_メガギャラ_爆発_V3_グッズ偏重_サブ2,0.8138,unchanged
59,超_ミュウゲン_2ex_V1_安定_サブ2枚,0.6373,unchanged
59,無色_カビゴン_耐久_V1_安定_サブ2枚,0.5086,unchanged
59,水_スイゲツ_環境_V2_安定_サブ1ピン刺し,0.5047,unchanged
59,水_パルキア_高打点_V3_グッズ偏重_サブ2,0.4444,Out: マチス / In: フィオネ (Parent: 27/50 -> Mutant: 31/50)
59,闘_ルカ_安定_V6_純正_サブ0枚,0.1435,unchanged
59,超_ミュウ_完封_V1_安定_サブ2枚,0.7009,unchanged
59,雷_サンダース_加速_V6_純正_サブ0枚,0.2057,unchanged
59,闘_ルカガブ_2ex_V6_純正_サブ0枚,0.1557,unchanged
59,超_ルナアーラ_回復_V3_グッズ偏重_サブ2,0.3488,unchanged
59,水_スイゲツ_環境_V6_純正_サブ0枚,0.5351,Out: グリーン / In: ハイキングコース (Parent: 26/50 -> Mutant: 33/50)
59,鋼_ディアルガ_ロマン_V1_安定_サブ2枚,0.5509,Out: そうじゅくエキス / In: ジュゴン (Parent: 25/50 -> Mutant: 29/50)
59,雷_ライコウ_2ex_V3_グッズ偏重_サブ2,0.7168,unchanged
59,超_ミュウ_完封_V4_グッズ偏重_ピンサブ,0.6548,unchanged
59,闘_マッシ_詰め_V6_純正_サブ0枚,0.3809,Out: カラカラ / In: シズイ (Parent: 26/50 -> Mutant: 33/50)
59,雷_ライコウ_2ex_V1_安定_サブ2枚,0.6990,Out: マツバ / In: ハラバリーex (Parent: 36/50 -> Mutant: 41/50)
59,水_パオジ_速攻_V4_グッズ偏重_ピンサブ,0.5899,unchanged
59,鋼_メガハガ_耐久_V4_グッズ偏重_ピンサブ,0.5004,unchanged
59,悪_アクジ_吸収_V4_グッズ偏重_ピンサブ,0.4329,Out: ボタン / In: アセロラ (Parent: 21/50 -> Mutant: 28/50)
59,炎_ホウオウ_循環_V2_安定_サブ1ピン刺し,0.4887,unchanged
59,無色_ルギア_加速_V1_安定_サブ2枚,0.4217,Out: ずがいの化石 / In: タイプヌル (Parent: 21/50 -> Mutant: 24/50)
59,水_フリスイ_後攻_V6_純正_サブ0枚,0.6476,unchanged
59,闘_ドンフ_耐久_V6_純正_サブ0枚,0.3699,Out: マーズ / In: 博士の研究 (Parent: 15/50 -> Mutant: 22/50)
59,炎_メガリザX_高火力_V6_純正_サブ0枚,0.6241,unchanged
59,悪_アクジ_吸収_V3_グッズ偏重_サブ2,0.4574,Out: スカタンク / In: ひみつのコハク (Parent: 22/50 -> Mutant: 36/50)
59,闘_マッシ_詰め_V2_安定_サブ1ピン刺し,0.3542,Out: ギガイアスex / In: エレメンタルつけかえ (Parent: 16/50 -> Mutant: 20/50)
59,悪_ブラッキ_強制_V1_安定_サブ2枚,0.4217,Out: モノマネむすめ / In: ミカルゲ (Parent: 20/50 -> Mutant: 25/50)
59,雷_メガライボ_速攻_V2_安定_サブ1ピン刺し,0.4477,unchanged
59,炎_メガリザY_安定_V6_純正_サブ0枚,0.4937,Out: かいの化石 / In: ふたの化石 (Parent: 26/50 -> Mutant: 33/50)
59,超_メガゲン_全体_V4_グッズ偏重_ピンサブ,0.5379,unchanged
59,悪_ブラッキ_強制_V2_安定_サブ1ピン刺し,0.1777,unchanged
59,超_ミュウ_完封_V6_純正_サブ0枚,0.7020,unchanged
59,鋼_ディアルガ_ロマン_V4_グッズ偏重_ピンサブ,0.4165,unchanged
59,悪_サザンアブ_狙撃_V2_安定_サブ1ピン刺し,0.4596,unchanged
59,炎_メガリザY_ワンパン_V2_安定_サブ1ピン刺し,0.5498,unchanged
59,雷_ライコウ_2ex_V2_安定_サブ1ピン刺し,0.6793,unchanged
59,炎_ホウオウ_循環_V3_グッズ偏重_サブ2,0.4816,unchanged
60,闘_ドンフ_耐久_V3_グッズ偏重_サブ2,0.1788,unchanged
60,草_エルフ_加速_V6_純正_サブ0枚,0.1486,unchanged
60,悪_アクジ_吸収_V4_グッズ偏重_ピンサブ,0.4391,unchanged
60,龍_ウルネク_全体_V1_安定_サブ2枚,0.5481,Out: ナンジャモ / In: サマヨール (Parent: 30/50 -> Mutant: 35/50)
60,水_フリスイ_後攻_V4_グッズ偏重_ピンサブ,0.7775,unchanged
60,無色_カビゴン_耐久_V2_安定_サブ1ピン刺し,0.4145,unchanged
60,水_パオジ_速攻_V4_グッズ偏重_ピンサブ,0.6039,Out: リーフマント / In: エレメンタルつけかえ (Parent: 31/50 -> Mutant: 34/50)
60,水_メガカメ_タンク_V6_純正_サブ0枚,0.5607,unchanged
60,闘_ルカガブ_2ex_V3_グッズ偏重_サブ2,0.2982,unchanged
60,炎_メガリザX_高火力_V4_グッズ偏重_ピンサブ,0.6362,unchanged
60,炎_メガバシャ_再利用_V1_安定_サブ2枚,0.6554,Out: ニャビー / In: エリカ (Parent: 39/50 -> Mutant: 43/50)
60,超_ミュウゲン_2ex_V3_グッズ偏重_サブ2,0.7148,Out: グランブル / In: マーズ (Parent: 40/50 -> Mutant: 42/50)
60,炎_メガリザX_速攻_V1_安定_サブ2枚,0.5052,unchanged
60,超_ネクロ_高火力_V2_安定_サブ1ピン刺し,0.4700,unchanged
60,超_ネクロ_高火力_V6_純正_サブ0枚,0.3479,Out: どくバリ / In: トゲピー (Parent: 22/50 -> Mutant: 25/50)
60,雷_サンダース_加速_V1_安定_サブ2枚,0.6108,Out: サンダースex / In: アイリス (Parent: 32/50 -> Mutant: 37/50)
60,炎_メガバシャ_再利用_V2_安定_サブ1ピン刺し,0.6120,unchanged
60,水_スイゲツ_環境_V1_安定_サブ2枚,0.5290,unchanged
60,闘_ルカガブ_2ex_V6_純正_サブ0枚,0.1564,Out: ルカリオ / In: チゴラス (Parent: 6/50 -> Mutant: 11/50)
60,雷_メガライボ_速攻_V3_グッズ偏重_サブ2,0.4906,unchanged
60,悪_ダーク_全体_V6_純正_サブ0枚,0.3698,Out: ニドリーナ / In: やまおとこ (Parent: 25/50 -> Mutant: 27/50)
60,鋼_サーフゴ_バフ_V4_グッズ偏重_ピンサブ,0.4184,Out: テッシード / In: ソルガレオex (Parent: 27/50 -> Mutant: 33/50)
60,水_パルキア_高打点_V4_グッズ偏重_ピンサブ,0.6186,unchanged
60,炎_メガリザX_高火力_V6_純正_サブ0枚,0.6320,unchanged
60,水_メガギャラ_爆発_V3_グッズ偏重_サブ2,0.8157,Out: ポッタイシ / In: ヤドン (Parent: 42/50 -> Mutant: 44/50)
60,炎_メガバシャ_再利用_V5_メガピン刺し_サブ1,0.5423,unchanged
60,鋼_ソルガレオ_コンボ_V3_グッズ偏重_サブ2,0.2940,unchanged
60,悪_サザンアブ_狙撃_V3_グッズ偏重_サブ2,0.6126,unchanged
60,悪_ダーク_全体_V4_グッズ偏重_ピンサブ,0.4671,unchanged
60,闘_ルカ_安定_V4_グッズ偏重_ピンサブ,0.1599,Out: ノズパス / In: ゴーリキー (Parent: 8/50 -> Mutant: 10/50)
60,龍_カイリュ_狙撃_V6_純正_サブ0枚,0.2178,unchanged
60,雷_ライコウ_2ex_V2_安定_サブ1ピン刺し,0.6828,unchanged
60,超_メガゲン_全体_V2_安定_サブ1ピン刺し,0.4602,unchanged
60,炎_グレンアルマ_加速_V3_グッズ偏重_サブ2,0.2919,Out: パルデアケンタロス / In: クイタラン (Parent: 16/50 -> Mutant: 24/50)
60,超_ミュウツ_サナ_V6_純正_サブ0枚,0.5175,unchanged
60,炎_エンテイ_ドロー_V6_純正_サブ0枚,0.3731,Out: はねの化石 / In: リザード (Parent: 23/50 -> Mutant: 25/50)
60,無色_ルギア_加速_V4_グッズ偏重_ピンサブ,0.4379,Out: ひみつのコハク / In: ボタン (Parent: 23/50 -> Mutant: 27/50)
60,炎_メガリザX_高火力_V5_メガピン刺し_サブ1,0.6087,Out: メガリザードンXex / In: やまおとこ (Parent: 40/50 -> Mutant: 42/50)
60,無色_カビゴン_耐久_V1_安定_サブ2枚,0.5094,Out: パッチール / In: かいの化石 (Parent: 31/50 -> Mutant: 36/50)
60,無色_ルギア_加速_V3_グッズ偏重_サブ2,0.6406,unchanged
60,炎_メガリザX_高火力_V3_グッズ偏重_サブ2,0.7635,unchanged
60,悪_サザンアブ_狙撃_V6_純正_サブ0枚,0.4560,unchanged
60,闘_ドンフ_耐久_V1_安定_サブ2枚,0.1508,unchanged
60,水_メガギャラ_爆発_V5_メガピン刺し_サブ1,0.4529,Out: カメール / In: ビーストナイト (Parent: 26/50 -> Mutant: 30/50)
60,鋼_ソルガレオ_コンボ_V2_安定_サブ1ピン刺し,0.1249,unchanged
60,鋼_ディアルガ_ロマン_V1_安定_サブ2枚,0.5455,Out: メガハガネールex / In: ユキノオー (Parent: 28/50 -> Mutant: 30/50)
60,龍_カイリュ_狙撃_V2_安定_サブ1ピン刺し,0.3990,unchanged
60,水_パオジ_速攻_V1_安定_サブ2枚,0.5657,Out: オリジンパルキア / In: カスミ (Parent: 44/50 -> Mutant: 46/50)
60,雷_サンダース_加速_V4_グッズ偏重_ピンサブ,0.4239,unchanged
60,超_メガゲン_全体_V5_メガピン刺し_サブ1,0.6448,unchanged
61,闘_ルカ_安定_V1_安定_サブ2枚,0.1761,Out: セキ / In: メタルコアバリア (Parent: 13/50 -> Mutant: 19/50)
61,炎_メガバシャ_再利用_V2_安定_サブ1ピン刺し,0.6161,unchanged
61,炎_メガリザY_安定_V2_安定_サブ1ピン刺し,0.4802,unchanged
61,悪_ブラッキ_強制_V6_純正_サブ0枚,0.1636,Out: リーフ / In: タギングル (Parent: 16/50 -> Mutant: 19/50)
61,悪_サザンアブ_狙撃_V1_安定_サブ2枚,0.6189,Out: アリアドス / In: どくバリ (Parent: 31/50 -> Mutant: 40/50)
61,超_ミュウツ_サナ_V6_純正_サブ0枚,0.5241,unchanged
61,超_ミュウ_完封_V1_安定_サブ2枚,0.7046,unchanged
61,超_ミュウツ_サナ_V4_グッズ偏重_ピンサブ,0.6410,Out: ダークペンダント / In: ミュウex (Parent: 39/50 -> Mutant: 43/50)
61,草_フシギバ_どく_V2_安定_サブ1ピン刺し,0.4557,unchanged
61,龍_ウルネク_全体_V6_純正_サブ0枚,0.5525,Out: やまおとこ / In: イエッサンex (Parent: 29/50 -> Mutant: 34/50)
61,無色_メガピジョ_速攻_V5_メガピン刺し_サブ1,0.6027,unchanged
61,炎_メガリザY_ワンパン_V3_グッズ偏重_サブ2,0.6083,unchanged
61,草_フシギバ_どく_V6_純正_サブ0枚,0.5650,unchanged
61,水_メガカメ_タンク_V2_安定_サブ1ピン刺し,0.6188,Out: かいの化石 / In: ミズゴロウ (Parent: 27/50 -> Mutant: 33/50)
61,鋼_メガハガ_耐久_V1_安定_サブ2枚,0.6539,unchanged
61,超_メガゲン_全体_V4_グッズ偏重_ピンサブ,0.5383,unchanged
61,草_フシギバ_どく_V1_安定_サブ2枚,0.8889,unchanged
61,炎_メガリザY_安定_V1_安定_サブ2枚,0.6497,Out: 博士の研究 / In: エンテイex (Parent: 33/50 -> Mutant: 37/50)
61,水_スイゲツ_環境_V1_安定_サブ2枚,0.5273,Out: アローラロコン / In: アシマリ (Parent: 31/50 -> Mutant: 34/50)
61,超_ネクロ_高火力_V2_安定_サブ1ピン刺し,0.4722,unchanged
61,炎_メガバシャ_再利用_V4_グッズ偏重_ピンサブ,0.6674,unchanged
61,炎_グレンアルマ_加速_V1_安定_サブ2枚,0.2883,Out: ネズ / In: どくバリ (Parent: 20/50 -> Mutant: 22/50)
61,龍_ウルネク_全体_V1_安定_サブ2枚,0.5476,unchanged
61,草_エルフ_加速_V1_安定_サブ2枚,0.6217,unchanged
61,炎_メガリザX_高火力_V6_純正_サブ0枚,0.6302,Out: 博士の研究 / In: エンニュート (Parent: 29/50 -> Mutant: 41/50)
61,無色_カビゴン_耐久_V3_グッズ偏重_サブ2,0.4568,unchanged
61,龍_カイリュ_狙撃_V6_純正_サブ0枚,0.2157,unchanged
61,鋼_ディアルガ_ロマン_V6_純正_サブ0枚,0.5147,unchanged
61,鋼_サーフゴ_バフ_V6_純正_サブ0枚,0.1932,Out: ボタン / In: レジスチル (Parent: 14/50 -> Mutant: 19/50)
61,闘_ルカガブ_2ex_V2_安定_サブ1ピン刺し,0.6057,Out: ルカリオex / In: ジャグラー (Parent: 33/50 -> Mutant: 37/50)
61,超_メガゲン_全体_V1_安定_サブ2枚,0.5607,unchanged
61,闘_マッシ_詰め_V2_安定_サブ1ピン刺し,0.3514,Out: ヒポポタス / In: かんこうきゃく (Parent: 21/50 -> Mutant: 23/50)
61,闘_ルカ_安定_V3_グッズ偏重_サブ2,0.1736,unchanged
61,炎_メガリザX_高火力_V3_グッズ偏重_サブ2,0.7587,unchanged
61,鋼_ソルガレオ_コンボ_V3_グッズ偏重_サブ2,0.2962,unchanged
61,超_ミュウゲン_2ex_V1_安定_サブ2枚,0.6312,Out: ガラルギャロップ / In: クレセリア (Parent: 38/50 -> Mutant: 46/50)
61,悪_アクジ_吸収_V1_安定_サブ2枚,0.5930,unchanged
61,悪_ブラッキ_強制_V3_グッズ偏重_サブ2,0.3772,Out: ベトベトン / In: はじまりの平原 (Parent: 24/50 -> Mutant: 29/50)
61,水_メガギャラ_爆発_V4_グッズ偏重_ピンサブ,0.5440,unchanged
61,炎_メガリザX_高火力_V2_安定_サブ1ピン刺し,0.5948,Out: メリッサ / In: ミカン (Parent: 32/50 -> Mutant: 38/50)
61,闘_マッシ_詰め_V4_グッズ偏重_ピンサブ,0.3587,Out: ミノマダム / In: ルカリオex (Parent: 19/50 -> Mutant: 24/50)
61,水_スイゲツ_環境_V2_安定_サブ1ピン刺し,0.5001,unchanged
61,超_メガゲン_全体_V5_メガピン刺し_サブ1,0.6391,unchanged
61,鋼_サーフゴ_バフ_V3_グッズ偏重_サブ2,0.3985,unchanged
61,鋼_メガハガ_耐久_V5_メガピン刺し_サブ1,0.6009,unchanged
61,水_パルキア_高打点_V6_純正_サブ0枚,0.3474,unchanged
61,水_メガカメ_タンク_V3_グッズ偏重_サブ2,0.6075,unchanged
61,龍_ウルネク_全体_V3_グッズ偏重_サブ2,0.6602,Out: アセロラ / In: むしよけスプレー (Parent: 41/50 -> Mutant: 44/50)
61,無色_メガピジョ_速攻_V4_グッズ偏重_ピンサブ,0.4870,Out: まもりのポンチョ / In: セキ (Parent: 34/50 -> Mutant: 38/50)
61,龍_レック_最強_V6_純正_サブ0枚,0.3860,Out: ヌメラ / In: グラジオ (Parent: 25/50 -> Mutant: 27/50)
62,水_パルキア_高打点_V4_グッズ偏重_ピンサブ,0.6260,Out: カスミ / In: トリトドン (Parent: 33/50 -> Mutant: 37/50)
62,水_パオジ_速攻_V6_純正_サブ0枚,0.3363,Out: ふしぎなアメ / In: スターミーex (Parent: 11/50 -> Mutant: 23/50)
62,鋼_ディアルガ_ロマン_V1_安定_サブ2枚,0.5420,unchanged
62,炎_ホウオウ_循環_V4_グッズ偏重_ピンサブ,0.4631,unchanged
62,超_ミュウツ_サナ_V4_グッズ偏重_ピンサブ,0.6534,unchanged
62,炎_エンテイ_ドロー_V4_グッズ偏重_ピンサブ,0.5808,unchanged
62,水_パルキア_高打点_V1_安定_サブ2枚,0.5884,Out: オシャマリ / In: ボタン (Parent: 37/50 -> Mutant: 39/50)
62,炎_メガリザY_ワンパン_V1_安定_サブ2枚,0.5436,unchanged
62,無色_カビゴン_耐久_V6_純正_サブ0枚,0.3333,Out: ハイキングコース / In: 博士の研究 (Parent: 27/50 -> Mutant: 33/50)
62,悪_ダーク_全体_V3_グッズ偏重_サブ2,0.6007,unchanged
62,炎_メガリザY_安定_V3_グッズ偏重_サブ2,0.6102,unchanged
62,雷_ライコウ_2ex_V2_安定_サブ1ピン刺し,0.6875,Out: ジバコイル / In: パモット (Parent: 34/50 -> Mutant: 39/50)
62,鋼_メガハガ_耐久_V6_純正_サブ0枚,0.5728,Out: かいの化石 / In: おさかなネット (Parent: 34/50 -> Mutant: 36/50)
62,水_メガカメ_タンク_V1_安定_サブ2枚,0.6931,Out: エレキコード / In: コイキング (Parent: 33/50 -> Mutant: 36/50)
62,雷_メガライボ_速攻_V1_安定_サブ2枚,0.5460,Out: ビリリダマ / In: ビーストナイト (Parent: 32/50 -> Mutant: 47/50)
62,炎_メガリザY_ワンパン_V2_安定_サブ1ピン刺し,0.5462,unchanged
62,草_フシギバ_どく_V4_グッズ偏重_ピンサブ,0.3829,unchanged
62,鋼_ディアルガ_ロマン_V6_純正_サブ0枚,0.5089,Out: サカキ / In: オムナイト (Parent: 27/50 -> Mutant: 36/50)
62,龍_ウルネク_全体_V6_純正_サブ0枚,0.5558,unchanged
62,雷_ピカライ_進化_V6_純正_サブ0枚,0.4175,unchanged
62,炎_メガリザY_安定_V1_安定_サブ2枚,0.6463,unchanged
62,悪_ダーク_全体_V2_安定_サブ1ピン刺し,0.3626,unchanged
62,龍_レック_最強_V6_純正_サブ0枚,0.3879,unchanged
62,炎_エンテイ_ドロー_V2_安定_サブ1ピン刺し,0.5356,Out: アカギ / In: きずぐすり (Parent: 25/50 -> Mutant: 29/50)
62,鋼_ディアルガ_ロマン_V3_グッズ偏重_サブ2,0.5046,unchanged
62,水_メガギャラ_爆発_V3_グッズ偏重_サブ2,0.8032,Out: エレキコード / In: かんこうきゃく (Parent: 29/50 -> Mutant: 32/50)
62,草_マスカ_妨害_V1_安定_サブ2枚,0.4440,unchanged
62,水_メガカメ_タンク_V6_純正_サブ0枚,0.5556,Out: ダークペンダント / In: ハルクジラ (Parent: 30/50 -> Mutant: 32/50)
62,炎_メガリザX_高火力_V1_安定_サブ2枚,0.6397,Out: イーブイのバッグ / In: ヒノヤコマ (Parent: 38/50 -> Mutant: 41/50)
62,水_スイゲツ_環境_V4_グッズ偏重_ピンサブ,0.6827,unchanged
62,悪_ダーク_全体_V4_グッズ偏重_ピンサブ,0.4657,unchanged
62,炎_メガリザY_ワンパン_V5_メガピン刺し_サブ1,0.5365,unchanged
62,悪_アクジ_吸収_V2_安定_サブ1ピン刺し,0.4124,unchanged
62,無色_カビゴン_耐久_V2_安定_サブ1ピン刺し,0.4082,unchanged
62,鋼_ソルガレオ_コンボ_V6_純正_サブ0枚,0.3191,unchanged
62,炎_エンテイ_ドロー_V3_グッズ偏重_サブ2,0.7025,unchanged
62,無色_メガピジョ_速攻_V3_グッズ偏重_サブ2,0.8104,unchanged
62,闘_ドンフ_耐久_V6_純正_サブ0枚,0.3571,unchanged
62,超_ネクロ_高火力_V6_純正_サブ0枚,0.3386,unchanged
62,雷_ライコウ_2ex_V3_グッズ偏重_サブ2,0.7073,Out: ハラ / In: ヘビーメット (Parent: 40/50 -> Mutant: 43/50)
62,超_ミュウ_完封_V3_グッズ偏重_サブ2,0.7666,unchanged
62,悪_アクジ_吸収_V6_純正_サブ0枚,0.4453,unchanged
62,炎_メガリザY_安定_V4_グッズ偏重_ピンサブ,0.6397,unchanged
62,水_パオジ_速攻_V1_安定_サブ2枚,0.5576,unchanged
62,鋼_サーフゴ_バフ_V1_安定_サブ2枚,0.5863,unchanged
62,闘_マッシ_詰め_V6_純正_サブ0枚,0.3716,unchanged
62,悪_サザンアブ_狙撃_V3_グッズ偏重_サブ2,0.5991,Out: イツキ / In: シトロンのリュック (Parent: 37/50 -> Mutant: 40/50)
62,炎_ホウオウ_循環_V6_純正_サブ0枚,0.4283,unchanged
62,悪_アクジ_吸収_V4_グッズ偏重_ピンサブ,0.4281,unchanged
62,龍_ウルネク_全体_V3_グッズ偏重_サブ2,0.6453,Out: ポケモンの笛 / In: ハンサム (Parent: 39/50 -> Mutant: 44/50)
63,水_スイゲツ_環境_V3_グッズ偏重_サブ2,0.5467,unchanged
63,闘_ルカガブ_2ex_V4_グッズ偏重_ピンサブ,0.2773,unchanged
63,水_パルキア_高打点_V3_グッズ偏重_サブ2,0.4495,Out: メンテナンス / In: タッツー (Parent: 27/50 -> Mutant: 29/50)
